ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24,WQ_25
35,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
36,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
37,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
38,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
39,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
40,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
41,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
42,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
43,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
44,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
45,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
46,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
47,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
48,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
49,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
50,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
51,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
52,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
53,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
54,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
55,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
56,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
57,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
58,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
59,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
60,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
61,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
62,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
63,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
64,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
65,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
66,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
67,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
68,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
69,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
70,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
71,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
72,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
73,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
74,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
75,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
76,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
77,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
78,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
79,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
80,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
81,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
82,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
83,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
84,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
85,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
86,0.8900,0.0000,0.0000,37.4992,23.9619,0.0000,0.0000,2.7141,1.1632,197.8414,18.9004,1.3672,0.9344,0.2232,0.0223,100.0000,71.0000,6.5465,18.1518,0.2191,0.2739,150.0000,15.2752,0.0548,3.5500,0.4786,0.3589,0.9572,6.5806,3.5894,0.0722
