05/05/2009	AM	KEN	B	2.00400	77.00000	490.00000	17.42000	7.59000	NaN	0.49000	0.04600	0.56000	0.60000	0.05600	0.08100	0.05700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
05/12/2009	AM	SAL	S	0.50600	88.80000	35300.00000	18.72000	7.82000	0.01500	0.31000	0.02300	0.62000	0.64000	0.01400	0.08100	0.02600	1.80000	6.00000	248254.96500	13900.27800	2646773.20107	2773388.80000	3058394.50000	5831783.30000	0.00000	50.00000	10950.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
05/12/2009	AM	SAL	B	2.50400	85.80000	35340.00000	18.77000	7.87000	NaN	0.26000	0.02200	0.53000	0.55000	0.01600	0.06400	0.02500	NaN	NaN	296205.92400	12233.57800	2648253.16400	3106728.80000	2900058.00000	6006786.80000	0.00000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
05/12/2009	AM	SHEL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
05/12/2009	AM	PIPE	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
05/12/2009	AM	RIV	S	0.50000	NaN	NaN	16.58000	7.29000	0.01600	0.58000	0.02300	1.10000	1.10000	0.02400	0.14000	0.04000	2.10000	8.00000	NaN	NaN	NaN	NaN	NaN	NaN	5808.00000	0.00000	7036.00000	135.00000	0.00000	34.00000	202.00000	0.00000	34.00000	34.00000	34.00000
05/12/2009	AM	RIV	B	1.77700	56.40000	31970.00000	17.37000	7.45000	NaN	0.42000	0.02700	0.57000	0.60000	0.06100	0.06300	0.03900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
05/12/2009	AM	IN_BET	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
05/12/2009	AM	CAS	S	0.50000	49.10000	22780.00000	19.18000	7.10000	0.01100	0.48000	0.02300	0.76000	0.79000	0.04800	0.09400	0.01700	1.80000	11.00000	123069.12800	23567.13800	1217410.01438	3328399.90000	3581738.30000	6910138.20000	6620.00000	25.00000	8525.00000	0.00000	150.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
05/12/2009	AM	CAS	B	0.73000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	233321.33300	82518.31700	3710679.21210	6213457.60000	5540110.80000	11753568.40000	3550.00000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
05/12/2009	AM	KEN	S	0.50000	77.30000	520.00000	16.41000	7.71000	0.00060	0.48000	0.02200	0.58000	0.60000	0.05000	0.06300	0.03800	1.40000	10.00000	NaN	NaN	NaN	NaN	NaN	NaN	0.00000	3.00000	0.00000	17.00000	3.00000	0.00000	10.00000	0.00000	7.00000	7.00000	7.00000
05/12/2009	AM	KEN	B	1.99600	73.60000	870.00000	16.64000	7.48000	NaN	0.48000	0.02600	0.79000	0.81000	0.13000	0.08800	0.01400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15/05/2009	AM	SHEL	S	0.50000	104.10000	33200.00000	17.87000	7.74000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	268922.04500	13083.59500	3500730.54654	2188377.10000	4100082.00000	6288459.10000	44.00000	66.66667	5716.66667	66.66667	33.33333	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
15/05/2009	AM	PIPE	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	404574.75800	13150.26300	3316390.85982	2173376.80000	3791742.50000	5965119.30000	NaN	110.00000	790.00000	0.00000	35.00000	0.00000	70.00000	0.00000	0.00000	0.00000	0.00000
15/05/2009	AM	RIV	S	0.50000	80.80000	31700.00000	18.47000	7.54000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	231737.96800	14116.94900	1991636.69860	1836703.40000	2671720.10000	4508423.50000	30.00000	50.00000	2570.00000	20.00000	280.00000	0.00000	30.00000	0.00000	0.00000	0.00000	0.00000
15/05/2009	AM	IN_BET	S	0.50000	84.60000	30090.00000	18.35000	7.49000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10555.00000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15/05/2009	AM	CAS	S	0.50000	105.00000	29990.00000	19.45000	7.62000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270338.74000	53117.72900	4241854.76873	3658406.50000	4863430.60000	8521837.10000	55500.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
15/05/2009	AM	KEN	S	0.50000	152.70000	30780.00000	21.72000	7.86000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	243871.54400	46434.26200	4821869.10212	4488423.10000	6843470.20000	11331893.30000	50.00000	100.00000	23300.00000	0.00000	150.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
17/05/2009	AM	SAL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	285639.04600	20267.07200	3734339.88530	2438382.10000	2501716.70000	6803469.40000	10.00000	50.00000	2341.00000	110.00000	80.00000	0.00000	10.00000	0.00000	0.00000	0.00000	0.00000
17/05/2009	AM	SHEL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.00000	3490.00000	30.00000	100.00000	0.00000	10.00000	0.00000	0.00000	0.00000	0.00000
17/05/2009	AM	PIPE	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	364257.28500	14900.29800	3813190.06228	2313379.60000	2816723.00000	5808449.50000	NaN	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
17/05/2009	AM	RIV	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	278105.56200	21383.76100	3634358.08571	2358380.50000	2923391.80000	6286792.40000	23.00000	30.00000	472.00000	2.00000	46.00000	0.00000	26.00000	0.00000	0.00000	0.00000	0.00000
17/05/2009	AM	IN_BET	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17/05/2009	AM	CAS	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	273088.79500	15850.31700	4071827.63492	2523383.80000	3013393.60000	6468462.70000	50.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
17/05/2009	AM	KEN	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	384857.69700	21983.77300	4634400.88616	2223377.80000	1881704.30000	7143476.20000	25.00000	175.00000	10250.00000	0.00000	25.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	SAL	S	0.50000	85.90000	34880.00000	17.68000	7.62000	0.00430	0.36000	0.01	0.48000	0.48000	0.01000	0.04200	0.00900	1.90000	6.00000	243988.21300	10916.88500	3121073.22022	1788369.10000	3595071.90000	5383441.00000	50.00000	83.33333	5066.66667	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	SAL	B	2.02700	73.80000	35300.00000	18.25000	7.64000	NaN	0.37000	0.01000	0.50000	0.51000	0.01400	0.05100	0.01300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	AM	SHEL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	303472.73600	27967.22600	3991909.63660	2110042.20000	4785095.70000	6895137.90000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	AM	PIPE	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	442975.52600	18350.36700	4635805.91426	2816723.00000	5481776.30000	8298499.30000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	AM	RIV	S	0.50000	79.10000	30830.00000	17.91000	7.53000	0.01600	0.37000	0.01000	0.64000	0.64000	0.01000	0.07300	0.01700	1.80000	7.00000	372257.44500	28650.57300	4682621.45056	2923391.80000	6256791.80000	9180183.60000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	AM	RIV	B	1.50000	48.10000	33250.00000	19.18000	7.47000	NaN	0.41000	0.01200	0.58000	0.59000	0.04400	0.07200	0.02400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3813.00000	13.00000	4343.00000	101.00000	0.00000	0.00000	732.00000	0.00000	38.00000	38.00000	38.00000
19/05/2009	AM	IN_BET	0.5	0.50000	59.60000	30530.00000	19.41000	7.37000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	342156.84300	31133.95600	4510439.94033	2130042.60000	5666780.00000	7796822.60000	12400.00000	0.00000	14150.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	IN_BET	1.0	1.00000	54.90000	31310.00000	19.57000	7.39000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	374424.15500	41917.50500	4479566.78954	2305046.10000	5290105.80000	7595151.90000	32500.00000	50.00000	36250.00000	0.00000	300.00000	0.00000	150.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	CAS	0	0.00000	67.50000	21490.00000	18.70000	7.28000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95368.57400	12250.24500	240465.87589	1850037.00000	2576718.20000	4426755.20000	17.00000	60.00000	1100.00000	0.00000	10.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	CAS	0.5	0.50000	84.90000	30460.00000	20.27000	7.61000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	253088.39500	47984.29300	5251601.62993	3808409.50000	5706780.80000	9515190.30000	17133.00000	10.00000	2220.00000	0.00000	35.00000	0.00000	5.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	CAS	1.0	1.00000	61.20000	31410.00000	19.66000	7.49000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282522.31700	66517.99700	4829006.64487	4743428.20000	5625112.50000	10368540.70000	37350.00000	50.00000	43500.00000	0.00000	400.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	CAS	1.5	1.50000	50.10000	31660.00000	19.48000	7.44000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	255638.44600	58851.17700	4214241.28314	3393401.20000	4488423.10000	7881824.30000	30600.00000	50.00000	34600.00000	0.00000	250.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	CAS	2.0	2.00000	38.40000	31850.00000	19.49000	7.37000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	248521.63700	41200.82400	3958563.63636	3573404.80000	4330086.60000	7903491.40000	18200.00000	0.00000	20650.00000	0.00000	300.00000	0.00000	100.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	CAS	2.5	2.50000	36.30000	31850.00000	19.50000	7.36000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	322573.11800	49534.32400	3909874.72926	2473382.80000	4303419.40000	6776802.20000	100.00000	100.00000	27150.00000	0.00000	200.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	KEN	0	0.00000	91.10000	11270.00000	17.07000	7.52000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104068.74800	10350.20700	370178.07008	3571738.10000	6330126.60000	9901864.70000	16.00000	8.00000	6960.00000	0.00000	64.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	KEN	0.5	0.50000	77.70000	30900.00000	20.55000	7.53000	NaN	0.47000	0.01800	0.55000	0.57000	0.03900	0.05400	0.02400	1.50000	10.00000	283022.32700	65167.97000	11233480.66512	3855077.10000	6963472.60000	10818549.70000	26715.00000	25.00000	17300.00000	0.00000	125.00000	0.00000	25.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	KEN	1.0	1.00000	4.80000	31820.00000	20.50000	7.16000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	676496.86300	2850.05700	4437603.28362	5478442.90000	5606778.80000	11085221.70000	10454.00000	0.00000	4130.00000	0.00000	60.00000	0.00000	20.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	KEN	1.5	1.50000	4.10000	31810.00000	20.26000	7.16000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	914401.62100	3800.07600	5348117.69355	4138416.10000	5556777.80000	9695193.90000	152.00000	6.66667	1810.00000	0.00000	13.33333	0.00000	3.33333	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	KEN	2.0	2.00000	4.10000	31810.00000	20.24000	7.16000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	820449.74200	3800.07600	5352538.84864	4720094.40000	6961805.90000	11681900.30000	NaN	0.00000	943.33333	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	KEN	2.5	2.50000	4.00000	31790.00000	20.20000	7.16000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	888184.43000	3800.07600	3896836.06850	4146749.60000	7228477.90000	11375227.50000	NaN	3.33333	2416.66667	0.00000	20.00000	0.00000	10.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	KEN	3.0	3.00000	3.80000	31740.00000	20.03000	7.18000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	780765.61500	3783.40900	5801941.76985	4146749.60000	7228477.90000	11375227.50000	NaN	20.00000	886.66667	0.00000	196.66667	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	AM	SAL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	AM	SHEL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	AM	PIPE	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	AM	RIV	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19/05/2009	PM	IN_BET	0	0.00000	94.50000	24190.00000	20.22000	7.43000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93985.21300	18050.36100	2744413.28717	3590071.80000	4835096.70000	8425168.50000	25.00000	33.33333	4216.66667	50.00000	583.33333	0.00000	33.33333	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	IN_BET	0.5	0.50000	90.20000	30410.00000	20.39000	7.56000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	166219.99100	34134.01600	4570462.74076	4675093.50000	5505110.10000	10180203.60000	17.00000	50.00000	7950.00000	225.00000	750.00000	0.00000	125.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	IN_BET	1.0	1.00000	64.00000	31520.00000	19.81000	7.45000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	339523.45700	66017.98700	4596764.86679	4198417.30000	4971766.10000	9170183.40000	110333.00000	200.00000	38000.00000	0.00000	0.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	IN_BET	1.5	1.50000	61.40000	31740.00000	19.70000	7.44000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	230871.28400	38484.10300	3922651.11812	3841743.50000	5418441.70000	9260185.20000	121450.00000	40.00000	17100.00000	0.00000	20.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	CAS	0	0.00000	78.30000	19630.00000	19.10000	7.17000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97085.27500	16116.98900	1914210.28344	3091728.50000	4533424.00000	7625152.50000	50.00000	112.50000	3512.50000	50.00000	575.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	CAS	0.5	0.50000	138.00000	30460.00000	20.84000	7.82000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	243254.86500	76451.52900	4917991.75787	5725114.50000	5778448.90000	11503563.40000	63600.00000	200.00000	80750.00000	0.00000	500.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	CAS	1.0	1.00000	107.40000	31390.00000	20.11000	7.71000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	223604.47200	77734.88800	4726458.32728	21592098.50000	25853850.40000	47445948.90000	34700.00000	200.00000	38000.00000	0.00000	0.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	CAS	1.5	1.50000	62.30000	31650.00000	19.52000	7.45000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	172653.45300	60734.54800	3859424.85362	4485089.70000	4695093.90000	9180183.60000	37857.00000	100.00000	42750.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	CAS	2.0	2.00000	46.70000	31830.00000	19.60000	7.35000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	180286.93900	39117.44900	3896199.12242	3465069.30000	5015100.30000	8480169.60000	26200.00000	0.00000	30300.00000	0.00000	50.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	CAS	2.5	2.50000	45.80000	31850.00000	19.61000	7.36000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	212987.59300	43784.20900	3562383.17957	3635072.70000	4808429.50000	8443502.20000	24200.00000	100.00000	17600.00000	0.00000	250.00000	0.00000	200.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	KEN	0	0.00000	114.40000	10970.00000	18.63000	7.64000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96918.60500	6200.12400	268997.31317	1961705.90000	2938392.10000	4900098.00000	3.00000	0.00000	2020.00000	0.00000	3.33333	0.00000	3.33333	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	KEN	0.5	0.50000	118.50000	30900.00000	21.06000	7.72000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	181336.96000	39834.13000	5323258.06303	3873410.80000	6010120.20000	9883531.00000	33200.00000	100.00000	17600.00000	0.00000	250.00000	0.00000	200.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	KEN	1.0	1.00000	24.80000	31610.00000	21.02000	7.24000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	375140.83600	28050.56100	5710015.46469	5475109.50000	6656799.80000	12131909.30000	42000.00000	40.00000	5060.00000	60.00000	700.00000	0.00000	40.00000	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	KEN	1.5	1.50000	12.50000	31840.00000	20.17000	7.17000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	730131.26900	3800.07600	5468182.02812	3713407.60000	5161769.90000	8875177.50000	3.00000	6.66667	1060.00000	30.00000	100.00000	0.00000	16.66667	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	KEN	2.0	2.00000	13.60000	31810.00000	19.95000	7.16000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	657213.14400	3800.07600	5397593.41638	3385067.70000	5070101.40000	8455169.10000	7.00000	16.66667	1173.33333	3.33333	43.33333	0.00000	6.66667	0.00000	0.00000	0.00000	0.00000
19/05/2009	PM	KEN	2.5	2.50000	14.60000	31800.00000	19.92000	7.16000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	540460.80900	4716.76100	5077977.62419	3330066.60000	5168436.70000	8498503.30000	40.00000	200.00000	3512.50000	50.00000	575.00000	0.00000	50.00000	0.00000	0.00000	0.00000	0.00000
22/5/2009	AM	SAL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	225771.18200	30617.27900	3063335.93216	1695033.90000	3545070.90000	5240104.80000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22/5/2009	AM	SHEL	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	173153.46300	32467.31600	2950783.81450	2051707.70000	3461735.90000	5513443.60000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22/5/2009	AM	PIPE	S	0.50000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	375274.17200	66584.66500	5114845.56153	2946725.60000	5500110.00000	8446835.60000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22/5/2009	AM	RIV	0	0.00000	82.70000	33250.00000	16.21000	7.55000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	323173.13000	36600.73200	4608848.10845	1913371.60000	4608425.50000	6521797.10000	8.00000	333.33333	783.33333	308.33333	1491.66667	0.00000	66.66667	0.00000	8.33333	0.00000	0.00000
22/5/2009	AM	RIV	0.5	0.50000	80.80000	33040.00000	16.24000	7.54000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	359707.19400	25167.17000	4990322.60446	1876704.20000	4515090.30000	6391794.50000	213.00000	237.50000	1700.00000	62.50000	1925.00000	0.00000	87.50000	0.00000	0.00000	0.00000	0.00000
