ISOTime,Flow,Sal,Temp,zeroes,TSS
1,20/04/2016,0.6189,0.5000,20.0000,0
1,21/04/2016,0.3220,0.5000,20.0000,0
1,22/04/2016,0.0147,0.5000,20.0000,0
1,23/04/2016,0.7705,0.5000,20.0000,0
1,24/04/2016,0.5114,0.5000,20.0000,0
1,25/04/2016,0.2590,0.5000,20.0000,0
1,26/04/2016,0.2426,0.5000,20.0000,0
1,27/04/2016,0.1645,0.5000,20.0000,0
1,28/04/2016,0.4586,0.5000,20.0000,0
1,29/04/2016,0.7298,0.5000,20.0000,0
1,30/04/2016,0.3622,0.5000,20.0000,0
1,01/05/2016,0.1666,0.5000,20.0000,0
1,02/05/2016,0.9366,0.5000,20.0000,0
1,03/05/2016,0.5434,0.5000,20.0000,0
1,04/05/2016,0.8840,0.5000,20.0000,0
1,05/05/2016,0.6590,0.5000,20.0000,0
1,06/05/2016,0.3313,0.5000,20.0000,0
1,07/05/2016,0.3546,0.5000,20.0000,0
1,08/05/2016,0.5079,0.5000,20.0000,0
1,09/05/2016,0.3742,0.5000,20.0000,0
1,10/05/2016,0.6456,0.5000,20.0000,0
1,11/05/2016,0.1913,0.5000,20.0000,0
1,12/05/2016,0.4061,0.5000,20.0000,0
1,13/05/2016,0.5067,0.5000,20.0000,0
1,14/05/2016,0.6491,0.5000,20.0000,0
1,15/05/2016,0.5109,0.5000,20.0000,0
1,16/05/2016,0.1679,0.5000,20.0000,0
1,17/05/2016,0.2907,0.5000,20.0000,0
1,18/05/2016,0.3590,0.5000,20.0000,0
1,19/05/2016,0.1273,0.5000,20.0000,0
1,20/05/2016,0.9666,0.5000,20.0000,0
1,21/05/2016,0.8919,0.5000,20.0000,0
1,22/05/2016,0.4218,0.5000,20.0000,0
1,23/05/2016,0.0477,0.5000,20.0000,0
1,24/05/2016,0.9152,0.5000,20.0000,0
1,25/05/2016,0.4680,0.5000,20.0000,0
1,26/05/2016,0.4966,0.5000,20.0000,0
1,27/05/2016,0.6223,0.5000,20.0000,0
1,28/05/2016,0.0426,0.5000,20.0000,0
1,29/05/2016,0.5743,0.5000,20.0000,0
1,30/05/2016,0.4017,0.5000,20.0000,0
1,31/05/2016,0.7962,0.5000,20.0000,0
1,01/06/2016,0.6965,0.5000,20.0000,0
1,02/06/2016,0.6004,0.5000,20.0000,0
1,03/06/2016,0.7842,0.5000,20.0000,0
1,04/06/2016,0.4332,0.5000,20.0000,0
1,05/06/2016,0.8618,0.5000,20.0000,0
1,06/06/2016,0.9458,0.5000,20.0000,0
1,07/06/2016,0.4401,0.5000,20.0000,0
1,08/06/2016,0.8067,0.5000,20.0000,0
1,09/06/2016,0.3773,0.5000,20.0000,0
1,10/06/2016,0.6806,0.5000,20.0000,0
1,11/06/2016,0.3055,0.5000,20.0000,0
1,12/06/2016,0.2533,0.5000,20.0000,0
1,13/06/2016,0.7748,0.5000,20.0000,0
1,14/06/2016,0.2543,0.5000,20.0000,0
1,15/06/2016,0.7719,0.5000,20.0000,0
1,16/06/2016,0.5754,0.5000,20.0000,0
1,17/06/2016,0.0179,0.5000,20.0000,0
1,18/06/2016,0.1250,0.5000,20.0000,0
1,19/06/2016,0.2045,0.5000,20.0000,0
1,20/06/2016,0.6945,0.5000,20.0000,0
1,21/06/2016,0.1017,0.5000,20.0000,0
1,22/06/2016,0.7102,0.5000,20.0000,0
1,23/06/2016,0.2885,0.5000,20.0000,0
1,24/06/2016,0.0194,0.5000,20.0000,0
1,25/06/2016,0.6071,0.5000,20.0000,0
1,26/06/2016,0.0382,0.5000,20.0000,0
1,27/06/2016,0.7146,0.5000,20.0000,0
1,28/06/2016,0.0047,0.5000,20.0000,0
1,29/06/2016,0.4694,0.5000,20.0000,0
1,30/06/2016,0.1337,0.5000,20.0000,0
1,01/07/2016,0.3535,0.5000,20.0000,0
1,02/07/2016,0.3151,0.5000,20.0000,0
1,03/07/2016,0.3558,0.5000,20.0000,0
1,04/07/2016,0.8741,0.5000,20.0000,0
1,05/07/2016,0.9558,0.5000,20.0000,0
1,06/07/2016,0.4614,0.5000,20.0000,0
1,07/07/2016,0.9228,0.5000,20.0000,0
1,08/07/2016,0.1858,0.5000,20.0000,0
1,09/07/2016,0.0270,0.5000,20.0000,0
1,10/07/2016,0.8492,0.5000,20.0000,0
1,11/07/2016,0.0279,0.5000,20.0000,0
1,12/07/2016,0.7888,0.5000,20.0000,0
1,13/07/2016,0.5423,0.5000,20.0000,0
1,14/07/2016,0.6151,0.5000,20.0000,0
1,15/07/2016,0.7697,0.5000,20.0000,0
1,16/07/2016,0.0410,0.5000,20.0000,0
1,17/07/2016,0.8254,0.5000,20.0000,0
1,18/07/2016,0.8205,0.5000,20.0000,0
1,19/07/2016,0.3913,0.5000,20.0000,0
1,20/07/2016,0.4293,0.5000,20.0000,0
1,21/07/2016,0.6740,0.5000,20.0000,0
1,22/07/2016,0.0566,0.5000,20.0000,0
1,23/07/2016,0.0138,0.5000,20.0000,0
1,24/07/2016,0.6768,0.5000,20.0000,0
1,25/07/2016,0.3283,0.5000,20.0000,0
1,26/07/2016,0.1878,0.5000,20.0000,0
1,27/07/2016,0.4795,0.5000,20.0000,0
1,28/07/2016,0.1386,0.5000,20.0000,0
1,29/07/2016,0.3001,0.5000,20.0000,0
1,30/07/2016,0.9374,0.5000,20.0000,0
1,31/07/2016,0.8048,0.5000,20.0000,0
1,01/08/2016,0.5535,0.5000,20.0000,0
1,02/08/2016,0.4609,0.5000,20.0000,0
1,03/08/2016,0.5552,0.5000,20.0000,0
1,04/08/2016,0.2798,0.5000,20.0000,0
1,05/08/2016,0.8273,0.5000,20.0000,0
1,06/08/2016,0.6971,0.5000,20.0000,0
1,07/08/2016,0.7066,0.5000,20.0000,0
1,08/08/2016,0.6772,0.5000,20.0000,0
1,09/08/2016,0.0143,0.5000,20.0000,0
1,10/08/2016,0.6372,0.5000,20.0000,0
1,11/08/2016,0.1025,0.5000,20.0000,0
1,12/08/2016,0.5645,0.5000,20.0000,0
1,13/08/2016,0.5926,0.5000,20.0000,0
1,14/08/2016,0.6367,0.5000,20.0000,0
1,15/08/2016,0.8059,0.5000,20.0000,0
1,16/08/2016,0.1864,0.5000,20.0000,0
1,17/08/2016,0.6218,0.5000,20.0000,0
1,18/08/2016,0.4957,0.5000,20.0000,0
1,19/08/2016,0.6134,0.5000,20.0000,0
1,20/08/2016,0.3909,0.5000,20.0000,0
1,21/08/2016,0.2435,0.5000,20.0000,0
1,22/08/2016,0.2305,0.5000,20.0000,0
1,23/08/2016,0.8276,0.5000,20.0000,0
1,24/08/2016,0.7151,0.5000,20.0000,0
1,25/08/2016,0.3578,0.5000,20.0000,0
1,26/08/2016,0.9975,0.5000,20.0000,0
1,27/08/2016,0.5413,0.5000,20.0000,0
1,28/08/2016,0.8279,0.5000,20.0000,0
1,29/08/2016,0.6432,0.5000,20.0000,0
1,30/08/2016,0.8865,0.5000,20.0000,0
1,31/08/2016,0.6483,0.5000,20.0000,0
1,01/09/2016,0.5514,0.5000,20.0000,0
1,02/09/2016,0.2490,0.5000,20.0000,0
1,03/09/2016,0.0068,0.5000,20.0000,0
1,04/09/2016,0.6990,0.5000,20.0000,0
1,05/09/2016,0.6097,0.5000,20.0000,0
1,06/09/2016,0.9377,0.5000,20.0000,0
1,07/09/2016,0.5438,0.5000,20.0000,0
1,08/09/2016,0.4661,0.5000,20.0000,0
1,09/09/2016,0.1347,0.5000,20.0000,0
1,10/09/2016,0.3879,0.5000,20.0000,0
1,11/09/2016,0.2449,0.5000,20.0000,0
1,12/09/2016,0.2306,0.5000,20.0000,0
1,13/09/2016,0.9990,0.5000,20.0000,0
1,14/09/2016,0.0828,0.5000,20.0000,0
1,15/09/2016,0.6406,0.5000,20.0000,0
1,16/09/2016,0.8735,0.5000,20.0000,0
1,17/09/2016,0.8693,0.5000,20.0000,0
1,18/09/2016,0.2613,0.5000,20.0000,0
1,19/09/2016,0.5688,0.5000,20.0000,0
1,20/09/2016,0.4615,0.5000,20.0000,0
1,21/09/2016,0.8145,0.5000,20.0000,0
1,22/09/2016,0.5322,0.5000,20.0000,0
1,23/09/2016,0.0401,0.5000,20.0000,0
1,24/09/2016,0.1234,0.5000,20.0000,0
1,25/09/2016,0.3623,0.5000,20.0000,0
1,26/09/2016,0.4018,0.5000,20.0000,0
1,27/09/2016,0.1176,0.5000,20.0000,0
1,28/09/2016,0.5866,0.5000,20.0000,0
1,29/09/2016,0.0121,0.5000,20.0000,0
1,30/09/2016,0.6519,0.5000,20.0000,0
1,01/10/2016,0.5847,0.5000,20.0000,0
1,02/10/2016,0.8355,0.5000,20.0000,0
1,03/10/2016,0.7681,0.5000,20.0000,0
1,04/10/2016,0.5833,0.5000,20.0000,0
1,05/10/2016,0.3733,0.5000,20.0000,0
1,06/10/2016,0.8203,0.5000,20.0000,0
1,07/10/2016,0.0106,0.5000,20.0000,0
1,08/10/2016,0.1285,0.5000,20.0000,0
1,09/10/2016,0.3561,0.5000,20.0000,0
1,10/10/2016,0.9249,0.5000,20.0000,0
1,11/10/2016,0.7784,0.5000,20.0000,0
1,12/10/2016,0.8096,0.5000,20.0000,0
1,13/10/2016,0.7483,0.5000,20.0000,0
1,14/10/2016,0.1142,0.5000,20.0000,0
1,15/10/2016,0.5186,0.5000,20.0000,0
1,16/10/2016,0.4230,0.5000,20.0000,0
1,17/10/2016,0.2057,0.5000,20.0000,0
1,18/10/2016,0.1553,0.5000,20.0000,0
1,19/10/2016,0.3761,0.5000,20.0000,0
1,20/10/2016,0.2680,0.5000,20.0000,0
1,21/10/2016,0.2355,0.5000,20.0000,0
1,22/10/2016,0.4826,0.5000,20.0000,0
1,23/10/2016,0.2595,0.5000,20.0000,0
1,24/10/2016,0.3502,0.5000,20.0000,0
1,25/10/2016,0.6502,0.5000,20.0000,0
1,26/10/2016,0.7740,0.5000,20.0000,0
1,27/10/2016,0.6371,0.5000,20.0000,0
1,28/10/2016,0.6636,0.5000,20.0000,0
1,29/10/2016,0.4316,0.5000,20.0000,0
1,30/10/2016,0.8879,0.5000,20.0000,0
1,31/10/2016,0.7129,0.5000,20.0000,0
1,01/11/2016,0.5721,0.5000,20.0000,0
1,02/11/2016,0.0691,0.5000,20.0000,0
1,03/11/2016,0.9629,0.5000,20.0000,0
1,04/11/2016,0.9680,0.5000,20.0000,0
1,05/11/2016,0.6695,0.5000,20.0000,0
1,06/11/2016,0.5879,0.5000,20.0000,0
1,07/11/2016,0.8282,0.5000,20.0000,0
1,08/11/2016,0.8927,0.5000,20.0000,0
1,09/11/2016,0.1110,0.5000,20.0000,0
1,10/11/2016,0.0776,0.5000,20.0000,0
1,11/11/2016,0.8238,0.5000,20.0000,0
1,12/11/2016,0.6925,0.5000,20.0000,0
1,13/11/2016,0.7244,0.5000,20.0000,0
1,14/11/2016,0.2808,0.5000,20.0000,0
1,15/11/2016,0.1995,0.5000,20.0000,0
1,16/11/2016,0.6774,0.5000,20.0000,0
1,17/11/2016,0.9989,0.5000,20.0000,0
1,18/11/2016,0.7353,0.5000,20.0000,0
1,19/11/2016,0.5612,0.5000,20.0000,0
1,20/11/2016,0.9202,0.5000,20.0000,0
1,21/11/2016,0.1213,0.5000,20.0000,0
1,22/11/2016,0.2557,0.5000,20.0000,0
1,23/11/2016,0.4853,0.5000,20.0000,0
1,24/11/2016,0.3955,0.5000,20.0000,0
1,25/11/2016,0.0004,0.5000,20.0000,0
1,26/11/2016,0.0646,0.5000,20.0000,0
1,27/11/2016,0.4958,0.5000,20.0000,0
1,28/11/2016,0.8191,0.5000,20.0000,0
1,29/11/2016,0.5148,0.5000,20.0000,0
1,30/11/2016,0.3685,0.5000,20.0000,0
1,01/12/2016,0.2632,0.5000,20.0000,0
1,02/12/2016,0.3185,0.5000,20.0000,0
1,03/12/2016,0.1857,0.5000,20.0000,0
1,04/12/2016,0.0835,0.5000,20.0000,0
1,05/12/2016,0.8069,0.5000,20.0000,0
1,06/12/2016,0.7676,0.5000,20.0000,0
1,07/12/2016,0.1990,0.5000,20.0000,0
1,08/12/2016,0.6109,0.5000,20.0000,0
1,09/12/2016,0.9045,0.5000,20.0000,0
1,10/12/2016,0.5199,0.5000,20.0000,0
1,11/12/2016,0.6102,0.5000,20.0000,0
1,12/12/2016,0.2430,0.5000,20.0000,0
1,13/12/2016,0.4384,0.5000,20.0000,0
1,14/12/2016,0.5386,0.5000,20.0000,0
1,15/12/2016,0.8621,0.5000,20.0000,0
1,16/12/2016,0.8552,0.5000,20.0000,0
1,17/12/2016,0.5980,0.5000,20.0000,0
1,18/12/2016,0.6097,0.5000,20.0000,0
1,19/12/2016,0.8644,0.5000,20.0000,0
1,20/12/2016,0.4783,0.5000,20.0000,0
1,21/12/2016,0.0177,0.5000,20.0000,0
1,22/12/2016,0.9726,0.5000,20.0000,0
1,23/12/2016,0.1627,0.5000,20.0000,0
1,24/12/2016,0.6372,0.5000,20.0000,0
1,25/12/2016,0.4329,0.5000,20.0000,0
1,26/12/2016,0.7126,0.5000,20.0000,0
1,27/12/2016,0.9888,0.5000,20.0000,0
1,28/12/2016,0.1915,0.5000,20.0000,0
1,29/12/2016,0.9359,0.5000,20.0000,0
1,30/12/2016,0.4598,0.5000,20.0000,0
1,31/12/2016,0.6028,0.5000,20.0000,0
1,01/01/2017,0.4956,0.5000,20.0000,0
1,02/01/2017,0.2224,0.5000,20.0000,0
1,03/01/2017,0.9791,0.5000,20.0000,0
1,04/01/2017,0.4853,0.5000,20.0000,0
1,05/01/2017,0.0680,0.5000,20.0000,0
1,06/01/2017,0.9025,0.5000,20.0000,0
1,07/01/2017,0.4998,0.5000,20.0000,0
1,08/01/2017,0.0702,0.5000,20.0000,0
1,09/01/2017,0.3315,0.5000,20.0000,0
1,10/01/2017,0.4060,0.5000,20.0000,0
1,11/01/2017,0.8679,0.5000,20.0000,0
1,12/01/2017,0.6394,0.5000,20.0000,0
1,13/01/2017,0.4842,0.5000,20.0000,0
1,14/01/2017,0.3042,0.5000,20.0000,0
1,15/01/2017,0.4804,0.5000,20.0000,0
1,16/01/2017,0.0054,0.5000,20.0000,0
1,17/01/2017,0.3814,0.5000,20.0000,0
1,18/01/2017,0.3452,0.5000,20.0000,0
1,19/01/2017,0.5176,0.5000,20.0000,0
1,20/01/2017,0.0210,0.5000,20.0000,0
1,21/01/2017,0.5662,0.5000,20.0000,0
1,22/01/2017,0.8715,0.5000,20.0000,0
1,23/01/2017,0.3868,0.5000,20.0000,0
1,24/01/2017,0.0461,0.5000,20.0000,0
1,25/01/2017,0.3560,0.5000,20.0000,0
1,26/01/2017,0.8053,0.5000,20.0000,0
1,27/01/2017,0.7926,0.5000,20.0000,0
1,28/01/2017,0.7810,0.5000,20.0000,0
1,29/01/2017,0.9782,0.5000,20.0000,0
1,30/01/2017,0.1809,0.5000,20.0000,0
1,31/01/2017,0.8740,0.5000,20.0000,0
1,01/02/2017,0.5515,0.5000,20.0000,0
1,02/02/2017,0.4437,0.5000,20.0000,0
1,03/02/2017,0.3645,0.5000,20.0000,0
1,04/02/2017,0.8057,0.5000,20.0000,0
1,05/02/2017,0.5756,0.5000,20.0000,0
1,06/02/2017,0.7610,0.5000,20.0000,0
1,07/02/2017,0.6690,0.5000,20.0000,0
1,08/02/2017,0.6214,0.5000,20.0000,0
1,09/02/2017,0.6497,0.5000,20.0000,0
1,10/02/2017,0.2195,0.5000,20.0000,0
1,11/02/2017,0.2222,0.5000,20.0000,0
1,12/02/2017,0.3488,0.5000,20.0000,0
1,13/02/2017,0.8476,0.5000,20.0000,0
1,14/02/2017,0.4091,0.5000,20.0000,0
1,15/02/2017,0.9959,0.5000,20.0000,0
1,16/02/2017,0.8598,0.5000,20.0000,0
1,17/02/2017,0.9028,0.5000,20.0000,0
1,18/02/2017,0.5520,0.5000,20.0000,0
1,19/02/2017,0.5309,0.5000,20.0000,0
1,20/02/2017,0.8390,0.5000,20.0000,0
1,21/02/2017,0.2216,0.5000,20.0000,0
1,22/02/2017,0.1126,0.5000,20.0000,0
1,23/02/2017,0.0388,0.5000,20.0000,0
1,24/02/2017,0.3837,0.5000,20.0000,0
1,25/02/2017,0.4631,0.5000,20.0000,0
1,26/02/2017,0.4692,0.5000,20.0000,0
1,27/02/2017,0.0159,0.5000,20.0000,0
1,28/02/2017,0.0096,0.5000,20.0000,0
1,01/03/2017,0.2644,0.5000,20.0000,0
1,02/03/2017,0.7000,0.5000,20.0000,0
1,03/03/2017,0.6564,0.5000,20.0000,0
1,04/03/2017,0.2611,0.5000,20.0000,0
1,05/03/2017,0.0623,0.5000,20.0000,0
1,06/03/2017,0.0894,0.5000,20.0000,0
1,07/03/2017,0.0982,0.5000,20.0000,0
1,08/03/2017,0.3366,0.5000,20.0000,0
1,09/03/2017,0.0891,0.5000,20.0000,0
1,10/03/2017,0.3995,0.5000,20.0000,0
1,11/03/2017,0.5023,0.5000,20.0000,0
1,12/03/2017,0.3639,0.5000,20.0000,0
1,13/03/2017,0.2953,0.5000,20.0000,0
1,14/03/2017,0.2769,0.5000,20.0000,0
1,15/03/2017,0.8110,0.5000,20.0000,0
1,16/03/2017,0.4715,0.5000,20.0000,0
1,17/03/2017,0.9159,0.5000,20.0000,0
1,18/03/2017,0.5308,0.5000,20.0000,0
1,19/03/2017,0.9685,0.5000,20.0000,0
1,20/03/2017,0.2572,0.5000,20.0000,0
1,21/03/2017,0.1031,0.5000,20.0000,0
1,22/03/2017,0.0893,0.5000,20.0000,0
1,23/03/2017,0.6442,0.5000,20.0000,0
1,24/03/2017,0.4394,0.5000,20.0000,0
1,25/03/2017,0.8603,0.5000,20.0000,0
1,26/03/2017,0.3831,0.5000,20.0000,0
1,27/03/2017,0.2781,0.5000,20.0000,0
1,28/03/2017,0.6514,0.5000,20.0000,0
1,29/03/2017,0.9685,0.5000,20.0000,0
1,30/03/2017,0.1611,0.5000,20.0000,0
1,31/03/2017,0.5945,0.5000,20.0000,0
1,01/04/2017,0.3929,0.5000,20.0000,0
1,02/04/2017,0.9282,0.5000,20.0000,0
1,03/04/2017,0.1922,0.5000,20.0000,0
1,04/04/2017,0.1594,0.5000,20.0000,0
1,05/04/2017,0.3177,0.5000,20.0000,0
1,06/04/2017,0.8395,0.5000,20.0000,0
1,07/04/2017,0.5456,0.5000,20.0000,0
1,08/04/2017,0.1241,0.5000,20.0000,0
1,09/04/2017,0.5065,0.5000,20.0000,0
1,10/04/2017,0.5933,0.5000,20.0000,0
1,11/04/2017,0.0589,0.5000,20.0000,0
1,12/04/2017,0.1620,0.5000,20.0000,0
1,13/04/2017,0.7522,0.5000,20.0000,0
1,14/04/2017,0.4932,0.5000,20.0000,0
1,15/04/2017,0.4037,0.5000,20.0000,0
1,16/04/2017,0.2288,0.5000,20.0000,0
1,17/04/2017,0.4246,0.5000,20.0000,0
1,18/04/2017,0.9260,0.5000,20.0000,0
1,19/04/2017,0.0225,0.5000,20.0000,0
1,20/04/2017,0.3249,0.5000,20.0000,0
1,21/04/2017,0.8086,0.5000,20.0000,0
1,22/04/2017,0.1228,0.5000,20.0000,0
1,23/04/2017,0.2222,0.5000,20.0000,0
1,24/04/2017,0.3791,0.5000,20.0000,0
1,25/04/2017,0.4106,0.5000,20.0000,0
1,26/04/2017,0.5951,0.5000,20.0000,0
1,27/04/2017,0.6746,0.5000,20.0000,0
1,28/04/2017,0.9755,0.5000,20.0000,0
1,29/04/2017,0.6974,0.5000,20.0000,0
1,30/04/2017,0.8621,0.5000,20.0000,0
1,01/05/2017,0.2136,0.5000,20.0000,0
1,02/05/2017,0.9407,0.5000,20.0000,0
1,03/05/2017,0.4956,0.5000,20.0000,0
1,04/05/2017,0.8718,0.5000,20.0000,0
1,05/05/2017,0.6183,0.5000,20.0000,0
1,06/05/2017,0.7357,0.5000,20.0000,0
1,07/05/2017,0.4454,0.5000,20.0000,0
1,08/05/2017,0.7157,0.5000,20.0000,0
1,09/05/2017,0.4489,0.5000,20.0000,0
1,10/05/2017,0.1922,0.5000,20.0000,0
1,11/05/2017,0.8665,0.5000,20.0000,0
1,12/05/2017,0.2150,0.5000,20.0000,0
1,13/05/2017,0.0173,0.5000,20.0000,0
1,14/05/2017,0.0255,0.5000,20.0000,0
1,15/05/2017,0.9491,0.5000,20.0000,0
1,16/05/2017,0.6046,0.5000,20.0000,0
1,17/05/2017,0.1586,0.5000,20.0000,0
1,18/05/2017,0.7910,0.5000,20.0000,0
1,19/05/2017,0.3497,0.5000,20.0000,0
1,20/05/2017,0.9572,0.5000,20.0000,0
1,21/05/2017,0.2963,0.5000,20.0000,0
1,22/05/2017,0.8128,0.5000,20.0000,0
1,23/05/2017,0.9817,0.5000,20.0000,0
1,24/05/2017,0.8053,0.5000,20.0000,0
1,25/05/2017,0.1121,0.5000,20.0000,0
1,26/05/2017,0.3103,0.5000,20.0000,0
1,27/05/2017,0.3197,0.5000,20.0000,0
1,28/05/2017,0.5174,0.5000,20.0000,0
1,29/05/2017,0.9357,0.5000,20.0000,0
1,30/05/2017,0.8783,0.5000,20.0000,0
1,31/05/2017,0.8557,0.5000,20.0000,0
1,01/06/2017,0.2989,0.5000,20.0000,0
1,02/06/2017,0.3349,0.5000,20.0000,0
1,03/06/2017,0.7066,0.5000,20.0000,0
1,04/06/2017,0.5766,0.5000,20.0000,0
1,05/06/2017,0.4588,0.5000,20.0000,0
1,06/06/2017,0.0522,0.5000,20.0000,0
1,07/06/2017,0.1967,0.5000,20.0000,0
1,08/06/2017,0.4023,0.5000,20.0000,0
1,09/06/2017,0.7600,0.5000,20.0000,0
1,10/06/2017,0.1945,0.5000,20.0000,0
1,11/06/2017,0.4150,0.5000,20.0000,0
1,12/06/2017,0.3923,0.5000,20.0000,0
1,13/06/2017,0.6619,0.5000,20.0000,0
1,14/06/2017,0.6856,0.5000,20.0000,0
1,15/06/2017,0.7273,0.5000,20.0000,0
1,16/06/2017,0.8187,0.5000,20.0000,0
1,17/06/2017,0.1074,0.5000,20.0000,0
1,18/06/2017,0.8399,0.5000,20.0000,0
1,19/06/2017,0.6987,0.5000,20.0000,0
