ISOTime,Flow,Sal,Temp,TRACE_1,AGE,SS1,SS2,Oxy,Sil,Amm,Nit,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,DOCR,DONR,DOPR,CPOM,GRN,BGA,CRYPT,DIATOM,DINO,DINO_IN
03/02/2007 00:00,0.0000,0.4733,18.2293,1.0000,0.0000,1.6397,0.1822,223.8565,125.5581,1.2055,9.3961,0.1993,0.0199,43.6071,179.2141,3.8424,11.5440,0.0822,0.1027,392.4636,8.9657,0.0205,17.9214,1.3316,0.8877,0.8877,1.3316,4.4386,0.6700
04/02/2007 00:00,0.0000,0.4722,18.1935,1.0000,0.0000,1.6489,0.1832,224.1099,125.5581,1.2080,9.4941,0.1990,0.0199,43.7346,179.4692,3.8556,11.5579,0.0833,0.1041,393.6113,8.9963,0.0208,17.9469,1.1566,0.7711,0.7711,1.1566,3.8555,0.5820
05/02/2007 00:00,0.0000,0.4711,18.1577,1.0000,0.0000,1.6581,0.1842,224.3634,125.5581,1.2106,9.5921,0.1986,0.0199,43.8621,179.7242,3.8687,11.5717,0.0844,0.1055,394.7589,9.0269,0.0211,17.9724,0.9817,0.6545,0.6545,0.9817,3.2723,0.4939
06/02/2007 00:00,0.0000,0.4700,18.1220,1.0000,0.0000,1.6673,0.1853,224.6168,125.5581,1.2131,9.6901,0.1983,0.0198,43.9896,179.9793,3.8818,11.5855,0.0856,0.1070,395.9066,9.0575,0.0214,17.9979,0.8067,0.5378,0.5378,0.8067,2.6891,0.4059
07/02/2007 00:00,0.0000,0.4689,18.0862,1.0000,0.0000,1.6764,0.1863,224.8703,125.5581,1.2157,9.7881,0.1980,0.0198,44.1171,180.2343,3.8949,11.5994,0.0867,0.1084,397.0543,9.0881,0.0217,18.0234,0.8511,0.5674,0.5674,0.8511,2.8371,0.4282
08/02/2007 00:00,0.0000,0.4678,18.0505,1.0000,0.0000,1.6856,0.1873,225.1237,125.5581,1.2182,9.8861,0.1976,0.0198,44.2447,180.4893,3.9080,11.6132,0.0878,0.1098,398.2020,9.1187,0.0220,18.0489,1.0008,0.6672,0.6672,1.0008,3.3360,0.5036
09/02/2007 00:00,0.0000,0.4667,18.0147,1.0000,0.0000,1.6948,0.1883,225.3772,125.5581,1.2208,9.9842,0.1973,0.0197,44.3722,180.7444,3.9211,11.6271,0.0890,0.1112,399.3497,9.1493,0.0222,18.0744,1.1505,0.7670,0.7670,1.1505,3.8349,0.5789
10/02/2007 00:00,0.0000,0.4656,17.9790,1.0000,0.0000,1.7040,0.1893,225.6306,125.5581,1.2233,10.0822,0.1970,0.0197,44.4997,180.9994,3.9343,11.6409,0.0901,0.1126,400.4974,9.1799,0.0225,18.0999,1.3002,0.8668,0.8668,1.3002,4.3338,0.6542
11/02/2007 00:00,0.0000,0.4644,17.9432,1.0000,0.0000,1.7132,0.1904,225.8841,125.5581,1.2259,10.1802,0.1967,0.0197,44.6272,181.2545,3.9474,11.6548,0.0912,0.1140,401.6451,9.2105,0.0228,18.1254,1.4498,0.9666,0.9666,1.4498,4.8328,0.7295
12/02/2007 00:00,0.0000,0.4633,17.9074,1.0000,0.0000,1.7223,0.1914,226.1375,125.5581,1.2284,10.2782,0.1963,0.0196,44.7548,181.5095,3.9605,11.6686,0.0924,0.1155,402.7928,9.2411,0.0231,18.1510,1.5995,1.0663,1.0663,1.5995,5.3317,0.8048
13/02/2007 00:00,0.0000,0.4622,17.8717,1.0000,0.0000,1.7315,0.1924,226.3910,125.5581,1.2310,10.3762,0.1960,0.0196,44.8823,181.7646,3.9736,11.6825,0.0935,0.1169,403.9405,9.2717,0.0234,18.1765,1.7492,1.1661,1.1661,1.7492,5.8306,0.8801
14/02/2007 00:00,0.0000,0.4611,17.8359,1.0000,0.0000,1.7407,0.1934,226.6444,125.5581,1.2335,10.4742,0.1957,0.0196,45.0098,182.0196,3.9867,11.6963,0.0946,0.1183,405.0882,9.3024,0.0237,18.2020,1.6845,1.1230,1.1230,1.6845,5.6150,0.8475
15/02/2007 00:00,0.0000,0.4600,17.8002,1.0000,0.0000,1.7499,0.1944,226.8979,125.5581,1.2361,10.5722,0.1953,0.0195,45.1373,182.2746,3.9998,11.7101,0.0958,0.1197,406.2359,9.3330,0.0239,18.2275,1.5096,1.0064,1.0064,1.5096,5.0320,0.7595
16/02/2007 00:00,0.0000,0.4589,17.7644,1.0000,0.0000,1.7591,0.1955,227.1513,125.5581,1.2386,10.6702,0.1950,0.0195,45.2648,182.5297,4.0130,11.7240,0.0969,0.1211,407.3836,9.3636,0.0242,18.2530,1.3347,0.8898,0.8898,1.3347,4.4490,0.6715
17/02/2007 00:00,0.0000,0.4578,17.7287,1.0000,0.0000,1.7683,0.1965,227.4048,125.5581,1.2412,10.7682,0.1947,0.0195,45.3924,182.7847,4.0261,11.7378,0.0980,0.1225,408.5313,9.3942,0.0245,18.2785,1.1598,0.7732,0.7732,1.1598,3.8660,0.5835
18/02/2007 00:00,0.0000,0.4566,17.6929,1.0000,0.0000,1.7774,0.1975,227.6582,125.5581,1.2437,10.8662,0.1944,0.0194,45.5199,183.0398,4.0392,11.7517,0.0992,0.1239,409.6790,9.4248,0.0248,18.3040,0.9849,0.6566,0.6566,0.9849,3.2830,0.4955
19/02/2007 00:00,0.0000,0.4555,17.6571,1.0000,0.0000,1.7866,0.1985,227.9116,125.5581,1.2463,10.9642,0.1940,0.0194,45.6474,183.2948,4.0523,11.7655,0.1003,0.1254,410.8267,9.4554,0.0251,18.3295,0.8100,0.5400,0.5400,0.8100,2.7000,0.4075
20/02/2007 00:00,0.0000,0.4544,17.6214,1.0000,0.0000,1.7958,0.1995,228.1651,125.5581,1.2488,11.0623,0.1937,0.0194,45.7749,183.5499,4.0654,11.7794,0.1014,0.1268,411.9744,9.4860,0.0254,18.3550,0.7992,0.5328,0.5328,0.7992,2.6641,0.4021
21/02/2007 00:00,0.0000,0.4533,17.5856,1.0000,0.0000,1.8050,0.2006,228.4185,125.5581,1.2514,11.1603,0.1934,0.0193,45.9025,183.8049,4.0785,11.7932,0.1025,0.1282,413.1221,9.5166,0.0256,18.3805,0.8741,0.5828,0.5828,0.8741,2.9138,0.4398
22/02/2007 00:00,0.0000,0.4522,17.5499,1.0000,0.0000,1.8142,0.2016,228.6720,125.5581,1.2539,11.2583,0.1930,0.0193,46.0300,184.0599,4.0917,11.8071,0.1037,0.1296,414.2698,9.5472,0.0259,18.4060,0.9490,0.6327,0.6327,0.9490,3.1635,0.4775
23/02/2007 00:00,0.0000,0.4511,17.5141,1.0000,0.0000,1.8233,0.2026,228.9254,125.5581,1.2565,11.3563,0.1927,0.0193,46.1575,184.3150,4.1048,11.8209,0.1048,0.1310,415.4175,9.5778,0.0262,18.4315,1.0240,0.6826,0.6826,1.0240,3.4132,0.5152
24/02/2007 00:00,0.0000,0.4500,17.4784,1.0000,0.0000,1.8325,0.2036,229.1789,125.5581,1.2590,11.4543,0.1924,0.0192,46.2850,184.5700,4.1179,11.8348,0.1059,0.1324,416.5652,9.6084,0.0265,18.4570,1.0989,0.7326,0.7326,1.0989,3.6629,0.5529
25/02/2007 00:00,0.0000,0.4488,17.4426,1.0000,0.0000,1.8417,0.2046,229.4323,125.5581,1.2616,11.5523,0.1921,0.0192,46.4125,184.8251,4.1310,11.8486,0.1071,0.1338,417.7128,9.6390,0.0268,18.4825,1.1738,0.7825,0.7825,1.1738,3.9126,0.5906
26/02/2007 00:00,0.0000,0.4477,17.4068,1.0000,0.0000,1.8509,0.2057,229.6858,125.5581,1.2641,11.6503,0.1917,0.0192,46.5401,185.0801,4.1441,11.8624,0.1082,0.1353,418.8605,9.6696,0.0271,18.5080,1.2487,0.8325,0.8325,1.2487,4.1624,0.6283
27/02/2007 00:00,0.0000,0.4466,17.3711,1.0000,0.0000,1.8601,0.2067,229.9392,125.5581,1.2667,11.7483,0.1914,0.0191,46.6676,185.3352,4.1572,11.8763,0.1093,0.1367,420.0082,9.7002,0.0273,18.5335,1.3236,0.8824,0.8824,1.3236,4.4121,0.6660
28/02/2007 00:00,0.0000,0.4455,17.3353,1.0000,0.0000,1.8692,0.2077,230.1927,125.5581,1.2692,11.8463,0.1911,0.0191,46.7951,185.5902,4.1704,11.8901,0.1105,0.1381,421.1559,9.7308,0.0276,18.5590,1.3917,0.9278,0.9278,1.3917,4.6390,0.7002
01/03/2007 00:00,0.0000,0.4444,17.2996,1.0000,0.0000,1.8784,0.2087,230.4461,125.5581,1.2718,11.9443,0.1907,0.0191,46.9226,185.8452,4.1835,11.9040,0.1116,0.1395,422.3036,9.7614,0.0279,18.5845,1.4561,0.9707,0.9707,1.4561,4.8535,0.7326
02/03/2007 00:00,0.0000,0.4433,17.2638,1.0000,0.0000,1.8876,0.2097,230.6996,125.5581,1.2743,12.0424,0.1904,0.0190,47.0501,186.1003,4.1966,11.9178,0.1127,0.1409,423.4513,9.7920,0.0282,18.6100,1.5204,1.0136,1.0136,1.5204,5.0681,0.7650
03/03/2007 00:00,0.0000,0.4422,17.2281,1.0000,0.0000,1.8968,0.2108,230.9530,125.5581,1.2769,12.1404,0.1901,0.0190,47.1777,186.3553,4.2097,11.9317,0.1139,0.1423,424.5990,9.8226,0.0285,18.6355,1.5848,1.0565,1.0565,1.5848,5.2826,0.7974
04/03/2007 00:00,0.0000,0.4411,17.1923,1.0000,0.0000,1.9060,0.2118,231.2065,125.5581,1.2794,12.2384,0.1898,0.0190,47.3052,186.6104,4.2228,11.9455,0.1150,0.1438,425.7467,9.8532,0.0288,18.6610,1.6492,1.0994,1.0994,1.6492,5.4972,0.8298
05/03/2007 00:00,0.0000,0.4399,17.1565,1.0000,0.0000,1.9152,0.2128,231.4599,125.5581,1.2820,12.3364,0.1894,0.0189,47.4327,186.8654,4.2359,11.9594,0.1161,0.1452,426.8944,9.8839,0.0290,18.6865,1.7135,1.1423,1.1423,1.7135,5.7117,0.8621
06/03/2007 00:00,0.0000,0.4388,17.1208,1.0000,0.0000,1.9243,0.2138,231.7134,125.5581,1.2845,12.4344,0.1891,0.0189,47.5602,187.1205,4.2491,11.9732,0.1173,0.1466,428.0421,9.9145,0.0293,18.7120,1.7779,1.1852,1.1852,1.7779,5.9263,0.8945
07/03/2007 00:00,0.0000,0.4377,17.0850,1.0000,0.0000,1.9335,0.2148,231.9668,125.5581,1.2871,12.5324,0.1888,0.0189,47.6878,187.3755,4.2622,11.9871,0.1184,0.1480,429.1898,9.9451,0.0296,18.7376,1.7203,1.1469,1.1469,1.7203,5.7344,0.8656
08/03/2007 00:00,0.0000,0.4366,17.0493,1.0000,0.0000,1.9427,0.2159,232.2203,125.5581,1.2896,12.6304,0.1884,0.0188,47.8153,187.6306,4.2753,12.0009,0.1195,0.1494,430.3375,9.9757,0.0299,18.7631,1.5989,1.0659,1.0659,1.5989,5.3297,0.8045
09/03/2007 00:00,0.0000,0.4355,17.0135,1.0000,0.0000,1.9519,0.2169,232.4737,125.5581,1.2922,12.7284,0.1881,0.0188,47.9428,187.8856,4.2884,12.0147,0.1207,0.1508,431.4852,10.0063,0.0302,18.7886,1.4775,0.9850,0.9850,1.4775,4.9250,0.7434
10/03/2007 00:00,0.0000,0.4344,16.9778,1.0000,0.0000,1.9611,0.2179,232.7272,125.5581,1.2947,12.8264,0.1878,0.0188,48.0703,188.1406,4.3015,12.0286,0.1218,0.1522,432.6329,10.0369,0.0304,18.8141,1.3561,0.9040,0.9040,1.3561,4.5202,0.6823
11/03/2007 00:00,0.0000,0.4333,16.9420,1.0000,0.0000,1.9702,0.2189,232.9806,125.5581,1.2973,12.9244,0.1874,0.0187,48.1978,188.3957,4.3146,12.0424,0.1229,0.1537,433.7806,10.0675,0.0307,18.8396,1.2347,0.8231,0.8231,1.2347,4.1155,0.6212
12/03/2007 00:00,0.0000,0.4321,16.9062,1.0000,0.0000,1.9794,0.2199,233.2341,125.5581,1.2998,13.0224,0.1871,0.0187,48.3254,188.6507,4.3278,12.0563,0.1241,0.1551,434.9283,10.0981,0.0310,18.8651,1.1132,0.7422,0.7422,1.1132,3.7108,0.5601
13/03/2007 00:00,0.0000,0.4310,16.8705,1.0000,0.0000,1.9886,0.2210,233.4875,125.5581,1.3024,13.1205,0.1868,0.0187,48.4529,188.9058,4.3409,12.0701,0.1252,0.1565,436.0760,10.1287,0.0313,18.8906,1.0289,0.6859,0.6859,1.0289,3.4297,0.5177
14/03/2007 00:00,0.0000,0.4299,16.8347,1.0000,0.0000,1.9978,0.2220,233.7410,125.5581,1.3049,13.2185,0.1865,0.0186,48.5804,189.1608,4.3540,12.0840,0.1263,0.1579,437.2237,10.1593,0.0316,18.9161,0.9849,0.6566,0.6566,0.9849,3.2829,0.4955
15/03/2007 00:00,0.0000,0.4288,16.7990,1.0000,0.0000,2.0070,0.2230,233.9944,125.5581,1.3075,13.3165,0.1861,0.0186,48.7079,189.4159,4.3671,12.0978,0.1275,0.1593,438.3714,10.1899,0.0319,18.9416,0.9408,0.6272,0.6272,0.9408,3.1361,0.4734
16/03/2007 00:00,0.0000,0.4277,16.7632,1.0000,0.0000,2.0162,0.2240,234.2479,125.5581,1.3100,13.4145,0.1858,0.0186,48.8355,189.6709,4.3802,12.1117,0.1286,0.1607,439.5190,10.2205,0.0321,18.9671,0.8968,0.5979,0.5979,0.8968,2.9893,0.4512
17/03/2007 00:00,0.0000,0.4266,16.7275,1.0000,0.0000,2.0253,0.2250,234.5013,125.5581,1.3126,13.5125,0.1855,0.0185,48.9630,189.9259,4.3933,12.1255,0.1297,0.1621,440.6667,10.2511,0.0324,18.9926,0.8528,0.5685,0.5685,0.8528,2.8426,0.4291
18/03/2007 00:00,0.0000,0.4255,16.6917,1.0000,0.0000,2.0345,0.2261,234.7548,125.5581,1.3151,13.6105,0.1851,0.0185,49.0905,190.1810,4.4065,12.1393,0.1309,0.1636,441.8144,10.2817,0.0327,19.0181,0.8087,0.5392,0.5392,0.8087,2.6958,0.4069
19/03/2007 00:00,0.0000,0.4243,16.6559,1.0000,0.0000,2.0437,0.2271,235.0082,125.5581,1.3177,13.7085,0.1848,0.0185,49.2180,190.4360,4.4196,12.1532,0.1320,0.1650,442.9621,10.3123,0.0330,19.0436,0.7647,0.5098,0.5098,0.7647,2.5490,0.3848
20/03/2007 00:00,0.0000,0.4232,16.6202,1.0000,0.0000,2.0529,0.2281,235.2617,125.5581,1.3202,13.8065,0.1845,0.0184,49.3455,190.6911,4.4327,12.1670,0.1331,0.1664,444.1098,10.3429,0.0333,19.0691,1.1477,0.7651,0.7651,1.1477,3.8255,0.5774
21/03/2007 00:00,0.0000,0.4221,16.5844,1.0000,0.0000,2.0621,0.2291,235.5151,125.5581,1.3228,13.9045,0.1842,0.0184,49.4731,190.9461,4.4458,12.1809,0.1342,0.1678,445.2575,10.3735,0.0336,19.0946,1.7447,1.1632,1.1632,1.7447,5.8158,0.8779
22/03/2007 00:00,0.0000,0.4210,16.5487,1.0000,0.0000,2.0712,0.2301,235.7686,125.5581,1.3253,14.0025,0.1838,0.0184,49.6006,191.2012,4.4589,12.1947,0.1354,0.1692,446.4052,10.4041,0.0338,19.1201,2.3418,1.5612,1.5612,2.3418,7.8062,1.1783
23/03/2007 00:00,0.0000,0.4199,16.5129,1.0000,0.0000,2.0804,0.2312,236.0220,125.5581,1.3279,14.1006,0.1835,0.0184,49.7281,191.4562,4.4720,12.2086,0.1365,0.1706,447.5529,10.4347,0.0341,19.1456,2.9389,1.9593,1.9593,2.9389,9.7965,1.4787
24/03/2007 00:00,0.0000,0.4188,16.4772,1.0000,0.0000,2.0896,0.2322,236.2755,125.5581,1.3304,14.1986,0.1832,0.0183,49.8556,191.7112,4.4852,12.2224,0.1376,0.1721,448.7006,10.4654,0.0344,19.1711,3.5360,2.3574,2.3574,3.5360,11.7868,1.7791
25/03/2007 00:00,0.0000,0.4177,16.4414,1.0000,0.0000,2.0988,0.2332,236.5289,125.5581,1.3330,14.2966,0.1828,0.0183,49.9831,191.9663,4.4983,12.2363,0.1388,0.1735,449.8483,10.4960,0.0347,19.1966,4.1331,2.7554,2.7554,4.1331,13.7771,2.0796
26/03/2007 00:00,0.0000,0.4166,16.4056,1.0000,0.0000,2.1080,0.2342,236.7824,125.5581,1.3355,14.3946,0.1825,0.0183,50.1107,192.2213,4.5114,12.2501,0.1399,0.1749,450.9960,10.5266,0.0350,19.2221,4.7302,3.1535,3.1535,4.7302,15.7675,2.3800
27/03/2007 00:00,0.0000,0.4154,16.3699,1.0000,0.0000,2.1172,0.2352,237.0358,125.5581,1.3381,14.4926,0.1822,0.0182,50.2382,192.4764,4.5245,12.2640,0.1410,0.1763,452.1437,10.5572,0.0353,19.2476,4.6657,3.1105,3.1105,4.6657,15.5525,2.3475
28/03/2007 00:00,0.0000,0.4143,16.3341,1.0000,0.0000,2.1263,0.2363,237.2893,125.5581,1.3406,14.5906,0.1819,0.0182,50.3657,192.7314,4.5376,12.2778,0.1422,0.1777,453.2914,10.5878,0.0355,19.2731,4.2159,2.8106,2.8106,4.2159,14.0531,2.1212
29/03/2007 00:00,0.0000,0.4132,16.2984,1.0000,0.0000,2.1355,0.2373,237.5427,125.5581,1.3432,14.6886,0.1815,0.0182,50.4932,192.9865,4.5507,12.2916,0.1433,0.1791,454.4391,10.6184,0.0358,19.2986,3.7661,2.5107,2.5107,3.7661,12.5536,1.8949
