ISOTime,Flow,Sal,Temp,TRACE_1,AGE,SS1,SS2,Oxy,Sil,Amm,Nit,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,DOCR,DONR,DOPR,CPOM,GRN,BGA,CRYPT,DIATOM,DINO,DINO_IN
16/01/2007 00:00:00,0.000000,6.377647,25.837317,1.000000,0.000000,0.700000,0.300000,282.377045,125.558072,1.925004,1.113784,0.252015,0.025202,101.617494,295.234988,11.156721,32.099417,0.053234,0.066542,914.557448,26.032350,0.013308,29.523499,1.911055,1.274037,1.274037,1.911055,6.370185,0.961537
17/01/2007 00:00:00,0.000000,6.376606,25.946598,1.000000,0.000000,0.733286,0.314265,292.472112,125.558072,2.011562,1.098465,0.251093,0.025109,98.053314,288.106628,11.126171,31.886689,0.052353,0.065441,882.479828,25.961066,0.013088,28.810663,1.800000,1.200000,1.200000,1.800000,6.000000,0.905660
18/01/2007 00:00:00,0.000000,6.339710,26.090903,1.000000,0.000000,0.836364,0.358442,288.514780,125.558072,2.098121,1.083145,0.250171,0.025017,94.489134,280.978268,11.095621,30.899365,0.037558,0.046947,850.402208,25.889783,0.009389,28.097827,1.800000,1.200000,1.200000,1.800000,6.000000,0.905660
19/01/2007 00:00:00,0.000000,6.302813,26.235207,1.000000,0.000000,0.939442,0.402618,284.557448,125.558072,2.184680,1.067826,0.249249,0.024925,90.924954,273.849908,11.065071,29.912041,0.022763,0.028454,818.324588,25.818499,0.005691,27.384991,1.800000,1.200000,1.200000,1.800000,6.000000,0.905660
20/01/2007 00:00:00,0.000000,6.265916,26.379512,1.000000,0.000000,1.042520,0.446794,280.600116,125.558072,2.271238,1.052506,0.248327,0.024833,87.360774,266.721548,11.034521,28.924717,0.007968,0.009961,786.246968,25.747215,0.001992,26.672155,1.800000,1.200000,1.200000,1.800000,6.000000,0.905660
21/01/2007 00:00:00,0.000000,6.229020,26.523817,1.000000,0.000000,1.145598,0.490970,276.642785,125.558072,2.357797,1.037187,0.247404,0.024740,83.796594,259.593188,11.003971,27.937393,0.000000,0.000000,754.169348,25.675932,0.000000,25.959319,1.800000,1.200000,1.200000,1.800000,6.000000,0.905660
22/01/2007 00:00:00,0.000000,6.192123,26.668121,1.000000,0.000000,1.248676,0.535147,272.685453,125.558072,2.444356,1.021867,0.246482,0.024648,80.232414,252.464828,10.973421,26.950069,0.000000,0.000000,722.091728,25.604648,0.000000,25.246483,1.800000,1.200000,1.200000,1.800000,6.000000,0.905660
23/01/2007 00:00:00,0.000000,6.155226,26.812426,1.000000,0.000000,1.351754,0.579323,268.728121,125.558072,2.530914,1.006548,0.245560,0.024556,76.668234,245.336468,10.942871,25.962745,0.000000,0.000000,690.014108,25.533365,0.000000,24.533647,1.800000,1.200000,1.200000,1.800000,6.000000,0.905660
24/01/2007 00:00:00,0.000000,6.139111,26.850264,1.000000,0.000000,1.400000,0.600000,263.670235,125.558072,2.555083,0.991229,0.244638,0.024464,77.542654,247.085308,10.953090,26.127181,0.000000,0.000000,697.883888,25.557210,0.000000,24.708531,1.813663,1.209109,1.209109,1.813663,6.045543,0.912535
25/01/2007 00:00:00,0.000000,6.141299,26.794339,1.000000,0.000000,1.400000,0.600000,257.643119,125.558072,2.524355,0.975909,0.243716,0.024372,82.322579,256.645157,10.999182,27.305047,0.000000,0.000000,740.903207,25.664758,0.000000,25.664516,1.834751,1.223167,1.223167,1.834751,6.115835,0.923145
26/01/2007 00:00:00,0.000000,6.143487,26.738415,1.000000,0.000000,1.400000,0.600000,251.616003,125.558072,2.493627,0.960590,0.242794,0.024279,87.102503,266.205006,11.045274,28.482912,0.000000,0.000000,783.922525,25.772306,0.000000,26.620501,1.855838,1.237225,1.237225,1.855838,6.186127,0.933755
27/01/2007 00:00:00,0.000000,6.145674,26.682490,1.000000,0.000000,1.400000,0.600000,245.588887,125.558072,2.462899,0.945270,0.241872,0.024187,91.882427,275.764854,11.091366,29.660777,0.000000,0.000000,826.941844,25.879855,0.000000,27.576485,1.876926,1.251284,1.251284,1.876926,6.256419,0.944365
28/01/2007 00:00:00,0.000000,6.147862,26.626566,1.000000,0.000000,1.400000,0.600000,239.561771,125.558072,2.432171,0.929951,0.240950,0.024095,96.662351,285.324703,11.137458,30.838642,0.000000,0.000000,869.961163,25.987403,0.000000,28.532470,1.898013,1.265342,1.265342,1.898013,6.326711,0.954975
29/01/2007 00:00:00,0.000000,6.150049,26.570641,1.000000,0.000000,1.400000,0.600000,233.534656,125.558072,2.401443,0.914631,0.240028,0.024003,101.442276,294.884552,11.183551,32.016508,0.000000,0.000000,912.980482,26.094951,0.000000,29.488455,1.919101,1.279401,1.279401,1.919101,6.397003,0.965585
30/01/2007 00:00:00,0.000000,6.152237,26.514717,1.000000,0.000000,1.400000,0.600000,227.507540,125.558072,2.370714,0.899312,0.239105,0.023911,106.222200,304.444400,11.229643,33.194373,0.007654,0.009567,955.999801,26.202500,0.001913,30.444440,1.940188,1.293459,1.293459,1.940188,6.467295,0.976195
31/01/2007 00:00:00,0.000000,6.154424,26.458792,1.000000,0.000000,1.400000,0.600000,221.480424,125.558072,2.339986,0.883993,0.238183,0.023818,111.002124,314.004249,11.275735,34.372238,0.015461,0.019326,999.019120,26.310048,0.003865,31.400425,1.856449,1.237633,1.237633,1.856449,6.188164,0.934063
01/02/2007 00:00:00,0.000000,6.156612,26.402868,1.000000,0.000000,1.400000,0.600000,215.453308,125.558072,2.309258,0.868673,0.237261,0.023726,115.782049,323.564097,11.321827,35.550104,0.023268,0.029085,1042.038439,26.417596,0.005817,32.356410,1.681497,1.120998,1.120998,1.681497,5.604991,0.846036
02/02/2007 00:00:00,0.000000,6.158799,26.346943,1.000000,0.000000,1.400000,0.600000,209.426192,125.558072,2.278530,0.853354,0.236339,0.023634,120.561973,333.123946,11.367919,36.727969,0.031075,0.038843,1085.057757,26.525144,0.007769,33.312395,1.506546,1.004364,1.004364,1.506546,5.021818,0.758010
03/02/2007 00:00:00,0.000000,6.160987,26.291019,1.000000,0.000000,1.400000,0.600000,203.399077,125.558072,2.247802,0.838034,0.235417,0.023542,125.341897,342.683795,11.414011,37.905834,0.038881,0.048602,1128.077076,26.632693,0.009720,34.268379,1.331594,0.887729,0.887729,1.331594,4.438645,0.669984
04/02/2007 00:00:00,0.000000,6.163175,26.235094,1.000000,0.000000,1.400000,0.600000,197.371961,125.558072,2.217074,0.822715,0.234495,0.023449,130.121822,352.243643,11.460103,39.083700,0.046688,0.058360,1171.096395,26.740241,0.011672,35.224364,1.156642,0.771094,0.771094,1.156642,3.855472,0.581958
05/02/2007 00:00:00,0.000000,6.165362,26.179170,1.000000,0.000000,1.400000,0.600000,191.344845,125.558072,2.186346,0.807396,0.233573,0.023357,134.901746,361.803492,11.506195,40.261565,0.054495,0.068119,1214.115714,26.847789,0.013624,36.180349,0.981690,0.654460,0.654460,0.981690,3.272299,0.493932
06/02/2007 00:00:00,0.000000,6.167550,26.123246,1.000000,0.000000,1.400000,0.600000,185.317729,125.558072,2.155618,0.792076,0.232651,0.023265,139.681670,371.363341,11.552288,41.439430,0.062302,0.077878,1257.135033,26.955338,0.015576,37.136334,0.806738,0.537825,0.537825,0.806738,2.689126,0.405906
07/02/2007 00:00:00,0.000000,6.154219,26.016054,1.000000,0.000000,1.370746,0.587463,184.926811,125.558072,2.092111,0.784969,0.231728,0.023173,138.880617,369.761234,11.813218,41.947227,0.065242,0.081553,1249.925551,27.564175,0.016311,36.976123,0.851133,0.567422,0.567422,0.851133,2.837111,0.428243
08/02/2007 00:00:00,0.000000,6.129850,25.872395,1.000000,0.000000,1.320717,0.566021,188.545099,125.558072,2.005325,0.783694,0.230806,0.023081,134.115876,360.231752,12.226729,41.979132,0.064726,0.080907,1207.042883,28.529035,0.016181,36.023175,1.000807,0.667205,0.667205,1.000807,3.336023,0.503551
09/02/2007 00:00:00,0.000000,6.105481,25.728735,1.000000,0.000000,1.270687,0.544580,192.163387,125.558072,1.918539,0.782420,0.229884,0.022988,129.351135,350.702270,12.640241,42.011037,0.064209,0.080262,1164.160214,29.493895,0.016052,35.070227,1.150480,0.766987,0.766987,1.150480,3.834934,0.578858
10/02/2007 00:00:00,0.000000,6.081112,25.585076,1.000000,0.000000,1.220657,0.523139,195.781675,125.558072,1.831752,0.781145,0.228962,0.022896,124.586394,341.172788,13.053752,42.042942,0.063693,0.079616,1121.277546,30.458755,0.015923,34.117279,1.300153,0.866769,0.866769,1.300153,4.333845,0.654165
11/02/2007 00:00:00,0.000000,6.056743,25.441416,1.000000,0.000000,1.170627,0.501697,199.399963,125.558072,1.744966,0.779871,0.228040,0.022804,119.821653,331.643306,13.467264,42.074847,0.063176,0.078970,1078.394878,31.423615,0.015794,33.164331,1.449827,0.966551,0.966551,1.449827,4.832756,0.729473
12/02/2007 00:00:00,0.000000,6.032374,25.297757,1.000000,0.000000,1.120598,0.480256,203.018251,125.558072,1.658179,0.778596,0.227118,0.022712,115.056912,322.113824,13.880775,42.106752,0.062660,0.078325,1035.512210,32.388475,0.015665,32.211382,1.599500,1.066333,1.066333,1.599500,5.331667,0.804780
13/02/2007 00:00:00,0.000000,6.008005,25.154097,1.000000,0.000000,1.070568,0.458815,206.636539,125.558072,1.571393,0.777322,0.226196,0.022620,110.292171,312.584343,14.294287,42.138657,0.062143,0.077679,992.629541,33.353335,0.015536,31.258434,1.749173,1.166116,1.166116,1.749173,5.830578,0.880087
14/02/2007 00:00:00,0.000000,5.983636,25.010438,1.000000,0.000000,1.020538,0.437373,210.254827,125.558072,1.484607,0.776047,0.225274,0.022527,105.527430,303.054861,14.707798,42.170562,0.061627,0.077034,949.746873,34.318195,0.015407,30.305486,1.684494,1.122996,1.122996,1.684494,5.614980,0.847544
15/02/2007 00:00:00,0.000000,5.959267,24.866779,1.000000,0.000000,0.970508,0.415932,213.873115,125.558072,1.397820,0.774772,0.224352,0.022435,100.762689,293.525379,15.121309,42.202467,0.061110,0.076388,906.864205,35.283055,0.015278,29.352538,1.509595,1.006397,1.006397,1.509595,5.031984,0.759545
16/02/2007 00:00:00,0.000000,5.934898,24.723119,1.000000,0.000000,0.920478,0.394491,217.491403,125.558072,1.311034,0.773498,0.223429,0.022343,95.997949,283.995897,15.534821,42.234373,0.060594,0.075742,863.981537,36.247915,0.015148,28.399590,1.334696,0.889798,0.889798,1.334696,4.448988,0.671545
17/02/2007 00:00:00,0.000000,5.910529,24.579460,1.000000,0.000000,0.870449,0.373049,221.109691,125.558072,1.224248,0.772223,0.222507,0.022251,91.233208,274.466415,15.948332,42.266278,0.060077,0.075097,821.098868,37.212775,0.015019,27.446642,1.159798,0.773198,0.773198,1.159798,3.865992,0.583546
18/02/2007 00:00:00,0.000000,5.886160,24.435800,1.000000,0.000000,0.820419,0.351608,224.727979,125.558072,1.137461,0.770949,0.221585,0.022159,86.468467,264.936933,16.361844,42.298183,0.059561,0.074451,778.216200,38.177635,0.014890,26.493693,0.984899,0.656599,0.656599,0.984899,3.282996,0.495547
19/02/2007 00:00:00,0.000000,5.861791,24.292141,1.000000,0.000000,0.770389,0.330167,228.346267,125.558072,1.050675,0.769674,0.220663,0.022066,81.703726,255.407452,16.775355,42.330088,0.059044,0.073806,735.333532,39.142496,0.014761,25.540745,0.810000,0.540000,0.540000,0.810000,2.700000,0.407547
20/02/2007 00:00:00,0.000000,5.837422,24.148481,1.000000,0.000000,0.720359,0.308725,231.964555,125.558072,0.963889,0.768400,0.219741,0.021974,76.938985,245.877970,17.188867,42.361993,0.058528,0.073160,692.450864,40.107356,0.014632,24.587797,0.799215,0.532810,0.532810,0.799215,2.664051,0.402121
21/02/2007 00:00:00,0.000000,5.810870,24.164366,1.000000,0.000000,0.700000,0.300000,233.939261,125.558072,0.952723,0.767125,0.218819,0.021882,75.704411,243.408822,17.166952,41.998369,0.055286,0.069108,681.339701,40.056221,0.013822,24.340882,0.874131,0.582754,0.582754,0.874131,2.913769,0.439814
22/02/2007 00:00:00,0.000000,5.782820,24.289791,1.000000,0.000000,0.700000,0.300000,234.785521,125.558072,0.993446,0.765850,0.217897,0.021790,76.892177,245.784354,16.846255,41.363340,0.050175,0.062718,692.029595,39.307928,0.012544,24.578435,0.949046,0.632697,0.632697,0.949046,3.163487,0.477508
23/02/2007 00:00:00,0.000000,5.754771,24.415215,1.000000,0.000000,0.700000,0.300000,235.631780,125.558072,1.034169,0.764576,0.216975,0.021697,78.079943,248.159887,16.525558,40.728312,0.045063,0.056329,702.719489,38.559636,0.011266,24.815989,1.023962,0.682641,0.682641,1.023962,3.413206,0.515201
24/02/2007 00:00:00,0.000000,5.726721,24.540640,1.000000,0.000000,0.700000,0.300000,236.478040,125.558072,1.074893,0.763301,0.216053,0.021605,79.267709,250.535419,16.204861,40.093283,0.039951,0.049939,713.409383,37.811343,0.009988,25.053542,1.098877,0.732585,0.732585,1.098877,3.662924,0.552894
25/02/2007 00:00:00,0.000000,5.698671,24.666065,1.000000,0.000000,0.700000,0.300000,237.324300,125.558072,1.115616,0.762027,0.215130,0.021513,80.455475,252.910951,15.884165,39.458254,0.034840,0.043550,724.099277,37.063051,0.008710,25.291095,1.173793,0.782528,0.782528,1.173793,3.912642,0.590587
26/02/2007 00:00:00,0.000000,5.670621,24.791489,1.000000,0.000000,0.700000,0.300000,238.170559,125.558072,1.156340,0.760752,0.214208,0.021421,81.643241,255.286483,15.563468,38.823226,0.029728,0.037160,734.789172,36.314758,0.007432,25.528648,1.248708,0.832472,0.832472,1.248708,4.162360,0.628281
27/02/2007 00:00:00,0.000000,5.642572,24.916914,1.000000,0.000000,0.700000,0.300000,239.016819,125.558072,1.197063,0.759477,0.213286,0.021329,82.831007,257.662015,15.242771,38.188197,0.024617,0.030771,745.479066,35.566465,0.006154,25.766201,1.323624,0.882416,0.882416,1.323624,4.412078,0.665974
28/02/2007 00:00:00,0.000000,5.614522,25.042338,1.000000,0.000000,0.700000,0.300000,239.863078,125.558072,1.237787,0.758203,0.212364,0.021236,84.018773,260.037547,14.922074,37.553169,0.019505,0.024381,756.168960,34.818173,0.004876,26.003755,1.391701,0.927801,0.927801,1.391701,4.639005,0.700227
01/03/2007 00:00:00,0.000000,5.586472,25.167763,1.000000,0.000000,0.700000,0.300000,240.709338,125.558072,1.278510,0.756928,0.211442,0.021144,85.206539,262.413079,14.601377,36.918140,0.014393,0.017992,766.858854,34.069880,0.003598,26.241308,1.456064,0.970709,0.970709,1.456064,4.853546,0.732611
02/03/2007 00:00:00,0.000000,5.558422,25.293187,1.000000,0.000000,0.700000,0.300000,241.555597,125.558072,1.319233,0.755654,0.210520,0.021052,86.394305,264.788611,14.280680,36.283111,0.009282,0.011602,777.548748,33.321588,0.002320,26.478861,1.520426,1.013617,1.013617,1.520426,5.068087,0.764994
03/03/2007 00:00:00,0.000000,5.530372,25.418612,1.000000,0.000000,0.700000,0.300000,242.401857,125.558072,1.359957,0.754379,0.209598,0.020960,87.582071,267.164143,13.959984,35.648083,0.004170,0.005212,788.238642,32.573295,0.001042,26.716414,1.584788,1.056526,1.056526,1.584788,5.282628,0.797378
04/03/2007 00:00:00,0.000000,5.502323,25.544037,1.000000,0.000000,0.700000,0.300000,243.248116,125.558072,1.400680,0.753105,0.208676,0.020868,88.769837,269.539675,13.639287,35.013054,0.000000,0.000000,798.928536,31.825002,0.000000,26.953967,1.649151,1.099434,1.099434,1.649151,5.497169,0.829761
05/03/2007 00:00:00,0.000000,5.474273,25.669461,1.000000,0.000000,0.700000,0.300000,244.094376,125.558072,1.441404,0.751830,0.207753,0.020775,89.957603,271.915207,13.318590,34.378025,0.000000,0.000000,809.618430,31.076710,0.000000,27.191521,1.713513,1.142342,1.142342,1.713513,5.711710,0.862145
06/03/2007 00:00:00,0.000000,5.446223,25.794886,1.000000,0.000000,0.700000,0.300000,244.940636,125.558072,1.482127,0.750555,0.206831,0.020683,91.145369,274.290739,12.997893,33.742997,0.000000,0.000000,820.308324,30.328417,0.000000,27.429074,1.777875,1.185250,1.185250,1.777875,5.926251,0.894529
07/03/2007 00:00:00,0.000000,5.426879,25.829127,1.000000,0.000000,0.700000,0.300000,243.594004,125.558072,1.482781,0.749281,0.205909,0.020591,90.327433,272.654865,12.917408,33.680239,0.000000,0.000000,812.946895,30.140620,0.000000,27.265487,1.720320,1.146880,1.146880,1.720320,5.734401,0.865570
08/03/2007 00:00:00,0.000000,5.414360,25.791893,1.000000,0.000000,0.700000,0.300000,240.528428,125.558072,1.452094,0.748006,0.204987,0.020499,87.940679,267.881358,13.024812,34.065099,0.000000,0.000000,791.466113,30.391229,0.000000,26.788136,1.598904,1.065936,1.065936,1.598904,5.329680,0.804480
09/03/2007 00:00:00,0.000000,5.401841,25.754658,1.000000,0.000000,0.700000,0.300000,237.462853,125.558072,1.421408,0.746732,0.204065,0.020406,85.553926,263.107851,13.132216,34.449959,0.000000,0.000000,769.985331,30.641838,0.000000,26.310785,1.477487,0.984992,0.984992,1.477487,4.924958,0.743390
10/03/2007 00:00:00,0.000000,5.389322,25.717424,1.000000,0.000000,0.700000,0.300000,234.397277,125.558072,1.390721,0.745457,0.203143,0.020314,83.167172,258.334344,13.239620,34.834819,0.000000,0.000000,748.504550,30.892447,0.000000,25.833434,1.356071,0.904047,0.904047,1.356071,4.520236,0.682300
11/03/2007 00:00:00,0.000000,5.376803,25.680189,1.000000,0.000000,0.700000,0.300000,231.331702,125.558072,1.360034,0.744183,0.202221,0.020222,80.780419,253.560837,13.347024,35.219679,0.001084,0.001355,727.023768,31.143056,0.000271,25.356084,1.234654,0.823103,0.823103,1.234654,4.115514,0.621210
12/03/2007 00:00:00,0.000000,5.364284,25.642955,1.000000,0.000000,0.700000,0.300000,228.266126,125.558072,1.329347,0.742908,0.201299,0.020130,78.393665,248.787330,13.454428,35.604539,0.004262,0.005327,705.542986,31.393665,0.001065,24.878733,1.113238,0.742159,0.742159,1.113238,3.710793,0.560120
13/03/2007 00:00:00,0.000000,5.351765,25.605721,1.000000,0.000000,0.700000,0.300000,225.200551,125.558072,1.298660,0.741633,0.200377,0.020038,76.006912,244.013823,13.561832,35.989399,0.007439,0.009299,684.062205,31.644274,0.001860,24.401382,1.028901,0.685934,0.685934,1.028901,3.429671,0.517686
14/03/2007 00:00:00,0.000000,5.339245,25.568486,1.000000,0.000000,0.700000,0.300000,222.134975,125.558072,1.267973,0.740359,0.199454,0.019945,73.620158,239.240316,13.669236,36.374259,0.010617,0.013271,662.581423,31.894883,0.002654,23.924032,0.984869,0.656579,0.656579,0.984869,3.282897,0.495532
15/03/2007 00:00:00,0.000000,5.326726,25.531252,1.000000,0.000000,0.700000,0.300000,219.069400,125.558072,1.237287,0.739084,0.198532,0.019853,71.233405,234.466809,13.776640,36.759119,0.013794,0.017243,641.100641,32.145493,0.003449,23.446681,0.940837,0.627225,0.627225,0.940837,3.136123,0.473377
16/03/2007 00:00:00,0.000000,5.314207,25.494017,1.000000,0.000000,0.700000,0.300000,216.003824,125.558072,1.206600,0.737810,0.197610,0.019761,68.846651,229.693302,13.884044,37.143979,0.016972,0.021214,619.619860,32.396102,0.004243,22.969330,0.896805,0.597870,0.597870,0.896805,2.989349,0.451222
17/03/2007 00:00:00,0.000000,5.301688,25.456783,1.000000,0.000000,0.700000,0.300000,212.938249,125.558072,1.175913,0.736535,0.196688,0.019669,66.459898,224.919795,13.991447,37.528839,0.020149,0.025186,598.139078,32.646711,0.005037,22.491980,0.852772,0.568515,0.568515,0.852772,2.842575,0.429068
18/03/2007 00:00:00,0.000000,5.289169,25.419548,1.000000,0.000000,0.700000,0.300000,209.872674,125.558072,1.145226,0.735260,0.195766,0.019577,64.073144,220.146288,14.098851,37.913699,0.023326,0.029158,576.658296,32.897320,0.005832,22.014629,0.808740,0.539160,0.539160,0.808740,2.695801,0.406913
19/03/2007 00:00:00,0.000000,5.276650,25.382314,1.000000,0.000000,0.700000,0.300000,206.807098,125.558072,1.114539,0.733986,0.194844,0.019484,61.686391,215.372781,14.206255,38.298558,0.026504,0.033130,555.177515,33.147929,0.006626,21.537278,0.764708,0.509805,0.509805,0.764708,2.549027,0.384759
20/03/2007 00:00:00,0.000000,5.264131,25.345080,1.000000,0.000000,0.700000,0.300000,203.741523,125.558072,1.083852,0.732711,0.193922,0.019392,59.299637,210.599274,14.313659,38.683418,0.029681,0.037102,533.696733,33.398538,0.007420,21.059927,1.147650,0.765100,0.765100,1.147650,3.825501,0.577434
21/03/2007 00:00:00,0.000000,5.244823,25.150033,1.000000,0.000000,0.700000,0.300000,205.622955,125.558072,1.228745,0.731437,0.194915,0.019491,61.156964,214.313927,14.266383,38.470903,0.031460,0.039325,550.412672,33.288228,0.007865,21.431393,1.744748,1.163165,1.163165,1.744748,5.815826,0.877861
22/03/2007 00:00:00,0.000000,5.220895,24.847574,1.000000,0.000000,0.700000,0.300000,210.871516,125.558072,1.493081,0.730162,0.197210,0.019721,65.901453,223.802906,14.113882,37.852005,0.032286,0.040358,593.113077,32.932391,0.008072,22.380291,2.341845,1.561230,1.561230,2.341845,7.806151,1.178287
23/03/2007 00:00:00,0.000000,5.196968,24.545114,1.000000,0.000000,0.700000,0.300000,216.120077,125.558072,1.757417,0.728888,0.199506,0.019951,70.645942,233.291885,13.961380,37.233107,0.033113,0.041391,635.813482,32.576554,0.008278,23.329188,2.938943,1.959295,1.959295,2.938943,9.796475,1.478713
24/03/2007 00:00:00,0.000000,5.173040,24.242655,1.000000,0.000000,0.700000,0.300000,221.368638,125.558072,2.021753,0.727613,0.201802,0.020180,75.390432,242.780864,13.808879,36.614209,0.033939,0.042424,678.513888,32.220718,0.008485,24.278086,3.536040,2.357360,2.357360,3.536040,11.786800,1.779140
25/03/2007 00:00:00,0.000000,5.149112,23.940195,1.000000,0.000000,0.700000,0.300000,226.617200,125.558072,2.286088,0.726338,0.204098,0.020410,80.134921,252.269843,13.656378,35.995311,0.034765,0.043457,721.214293,31.864881,0.008691,25.226984,4.133138,2.755425,2.755425,4.133138,13.777125,2.079566
26/03/2007 00:00:00,0.000000,5.125184,23.637736,1.000000,0.000000,0.700000,0.300000,231.865761,125.558072,2.550424,0.725064,0.206393,0.020639,84.879411,261.758822,13.503876,35.376413,0.035592,0.044490,763.914698,31.509044,0.008898,26.175882,4.730235,3.153490,3.153490,4.730235,15.767450,2.379992
27/03/2007 00:00:00,0.000000,5.101257,23.335276,1.000000,0.000000,0.700000,0.300000,237.114322,125.558072,2.814760,0.723789,0.208689,0.020869,89.623900,271.247801,13.351375,34.757515,0.036418,0.045523,806.615103,31.153207,0.009105,27.124780,4.665738,3.110492,3.110492,4.665738,15.552459,2.347541
