ISOTime,Flow,Sal,Temp,zeroes,TSS
1,18/02/2016,0.8234,0.5000,20.0000,0
1,19/02/2016,0.4241,0.5000,20.0000,0
1,20/02/2016,0.8183,0.5000,20.0000,0
1,21/02/2016,0.2576,0.5000,20.0000,0
1,22/02/2016,0.0335,0.5000,20.0000,0
1,23/02/2016,0.5310,0.5000,20.0000,0
1,24/02/2016,0.1885,0.5000,20.0000,0
1,25/02/2016,0.5141,0.5000,20.0000,0
1,26/02/2016,0.3406,0.5000,20.0000,0
1,27/02/2016,0.2662,0.5000,20.0000,0
1,28/02/2016,0.3372,0.5000,20.0000,0
1,29/02/2016,0.2370,0.5000,20.0000,0
1,01/03/2016,0.0403,0.5000,20.0000,0
1,02/03/2016,0.5368,0.5000,20.0000,0
1,03/03/2016,0.2257,0.5000,20.0000,0
1,04/03/2016,0.5973,0.5000,20.0000,0
1,05/03/2016,0.5581,0.5000,20.0000,0
1,06/03/2016,0.8132,0.5000,20.0000,0
1,07/03/2016,0.4997,0.5000,20.0000,0
1,08/03/2016,0.9640,0.5000,20.0000,0
1,09/03/2016,0.8504,0.5000,20.0000,0
1,10/03/2016,0.6109,0.5000,20.0000,0
1,11/03/2016,0.0299,0.5000,20.0000,0
1,12/03/2016,0.0433,0.5000,20.0000,0
1,13/03/2016,0.9713,0.5000,20.0000,0
1,14/03/2016,0.8934,0.5000,20.0000,0
1,15/03/2016,0.0437,0.5000,20.0000,0
1,16/03/2016,0.4868,0.5000,20.0000,0
1,17/03/2016,0.4534,0.5000,20.0000,0
1,18/03/2016,0.0794,0.5000,20.0000,0
1,19/03/2016,0.1006,0.5000,20.0000,0
1,20/03/2016,0.8802,0.5000,20.0000,0
1,21/03/2016,0.6487,0.5000,20.0000,0
1,22/03/2016,0.8936,0.5000,20.0000,0
1,23/03/2016,0.1241,0.5000,20.0000,0
1,24/03/2016,0.6100,0.5000,20.0000,0
1,25/03/2016,0.1727,0.5000,20.0000,0
1,26/03/2016,0.3040,0.5000,20.0000,0
1,27/03/2016,0.5626,0.5000,20.0000,0
1,28/03/2016,0.3650,0.5000,20.0000,0
1,29/03/2016,0.1814,0.5000,20.0000,0
1,30/03/2016,0.6821,0.5000,20.0000,0
1,31/03/2016,0.7562,0.5000,20.0000,0
1,01/04/2016,0.4828,0.5000,20.0000,0
1,02/04/2016,0.6403,0.5000,20.0000,0
1,03/04/2016,0.0728,0.5000,20.0000,0
1,04/04/2016,0.1891,0.5000,20.0000,0
1,05/04/2016,0.0605,0.5000,20.0000,0
1,06/04/2016,0.5839,0.5000,20.0000,0
1,07/04/2016,0.9898,0.5000,20.0000,0
1,08/04/2016,0.2804,0.5000,20.0000,0
1,09/04/2016,0.1586,0.5000,20.0000,0
1,10/04/2016,0.1300,0.5000,20.0000,0
1,11/04/2016,0.8623,0.5000,20.0000,0
1,12/04/2016,0.9973,0.5000,20.0000,0
1,13/04/2016,0.4119,0.5000,20.0000,0
1,14/04/2016,0.2182,0.5000,20.0000,0
1,15/04/2016,0.6459,0.5000,20.0000,0
1,16/04/2016,0.4907,0.5000,20.0000,0
1,17/04/2016,0.1530,0.5000,20.0000,0
1,18/04/2016,0.4241,0.5000,20.0000,0
1,19/04/2016,0.6231,0.5000,20.0000,0
1,20/04/2016,0.9519,0.5000,20.0000,0
1,21/04/2016,0.0955,0.5000,20.0000,0
1,22/04/2016,0.1095,0.5000,20.0000,0
1,23/04/2016,0.7192,0.5000,20.0000,0
1,24/04/2016,0.8316,0.5000,20.0000,0
1,25/04/2016,0.8221,0.5000,20.0000,0
1,26/04/2016,0.8503,0.5000,20.0000,0
1,27/04/2016,0.5347,0.5000,20.0000,0
1,28/04/2016,0.5045,0.5000,20.0000,0
1,29/04/2016,0.5672,0.5000,20.0000,0
1,30/04/2016,0.4936,0.5000,20.0000,0
1,01/05/2016,0.9787,0.5000,20.0000,0
1,02/05/2016,0.6753,0.5000,20.0000,0
1,03/05/2016,0.6729,0.5000,20.0000,0
1,04/05/2016,0.9190,0.5000,20.0000,0
1,05/05/2016,0.9234,0.5000,20.0000,0
1,06/05/2016,0.5856,0.5000,20.0000,0
1,07/05/2016,0.5505,0.5000,20.0000,0
1,08/05/2016,0.1378,0.5000,20.0000,0
1,09/05/2016,0.5995,0.5000,20.0000,0
1,10/05/2016,0.7663,0.5000,20.0000,0
1,11/05/2016,0.5472,0.5000,20.0000,0
1,12/05/2016,0.2638,0.5000,20.0000,0
1,13/05/2016,0.2250,0.5000,20.0000,0
1,14/05/2016,0.6222,0.5000,20.0000,0
1,15/05/2016,0.3928,0.5000,20.0000,0
1,16/05/2016,0.8807,0.5000,20.0000,0
1,17/05/2016,0.0086,0.5000,20.0000,0
1,18/05/2016,0.4624,0.5000,20.0000,0
1,19/05/2016,0.1238,0.5000,20.0000,0
1,20/05/2016,0.0316,0.5000,20.0000,0
1,21/05/2016,0.8281,0.5000,20.0000,0
1,22/05/2016,0.2773,0.5000,20.0000,0
1,23/05/2016,0.2678,0.5000,20.0000,0
1,24/05/2016,0.0433,0.5000,20.0000,0
1,25/05/2016,0.2070,0.5000,20.0000,0
1,26/05/2016,0.4857,0.5000,20.0000,0
1,27/05/2016,0.7620,0.5000,20.0000,0
1,28/05/2016,0.3212,0.5000,20.0000,0
1,29/05/2016,0.2938,0.5000,20.0000,0
1,30/05/2016,0.9464,0.5000,20.0000,0
1,31/05/2016,0.0369,0.5000,20.0000,0
1,01/06/2016,0.9503,0.5000,20.0000,0
1,02/06/2016,0.3159,0.5000,20.0000,0
1,03/06/2016,0.9914,0.5000,20.0000,0
1,04/06/2016,0.6411,0.5000,20.0000,0
1,05/06/2016,0.1816,0.5000,20.0000,0
1,06/06/2016,0.3362,0.5000,20.0000,0
1,07/06/2016,0.0136,0.5000,20.0000,0
1,08/06/2016,0.4049,0.5000,20.0000,0
1,09/06/2016,0.5637,0.5000,20.0000,0
1,10/06/2016,0.4562,0.5000,20.0000,0
1,11/06/2016,0.7373,0.5000,20.0000,0
1,12/06/2016,0.9232,0.5000,20.0000,0
1,13/06/2016,0.4751,0.5000,20.0000,0
1,14/06/2016,0.7737,0.5000,20.0000,0
1,15/06/2016,0.0975,0.5000,20.0000,0
1,16/06/2016,0.8866,0.5000,20.0000,0
1,17/06/2016,0.5115,0.5000,20.0000,0
1,18/06/2016,0.4661,0.5000,20.0000,0
1,19/06/2016,0.6679,0.5000,20.0000,0
1,20/06/2016,0.6751,0.5000,20.0000,0
1,21/06/2016,0.6982,0.5000,20.0000,0
1,22/06/2016,0.1275,0.5000,20.0000,0
1,23/06/2016,0.5043,0.5000,20.0000,0
1,24/06/2016,0.1364,0.5000,20.0000,0
1,25/06/2016,0.7387,0.5000,20.0000,0
1,26/06/2016,0.3161,0.5000,20.0000,0
1,27/06/2016,0.1656,0.5000,20.0000,0
1,28/06/2016,0.7720,0.5000,20.0000,0
1,29/06/2016,0.7939,0.5000,20.0000,0
1,30/06/2016,0.9634,0.5000,20.0000,0
1,01/07/2016,0.6405,0.5000,20.0000,0
1,02/07/2016,0.2210,0.5000,20.0000,0
1,03/07/2016,0.5484,0.5000,20.0000,0
1,04/07/2016,0.3799,0.5000,20.0000,0
1,05/07/2016,0.0414,0.5000,20.0000,0
1,06/07/2016,0.5489,0.5000,20.0000,0
1,07/07/2016,0.7395,0.5000,20.0000,0
1,08/07/2016,0.9291,0.5000,20.0000,0
1,09/07/2016,0.0485,0.5000,20.0000,0
1,10/07/2016,0.8575,0.5000,20.0000,0
1,11/07/2016,0.9775,0.5000,20.0000,0
1,12/07/2016,0.0886,0.5000,20.0000,0
1,13/07/2016,0.1680,0.5000,20.0000,0
1,14/07/2016,0.7553,0.5000,20.0000,0
1,15/07/2016,0.7036,0.5000,20.0000,0
1,16/07/2016,0.3651,0.5000,20.0000,0
1,17/07/2016,0.9230,0.5000,20.0000,0
1,18/07/2016,0.2184,0.5000,20.0000,0
1,19/07/2016,0.9346,0.5000,20.0000,0
1,20/07/2016,0.8132,0.5000,20.0000,0
1,21/07/2016,0.2296,0.5000,20.0000,0
1,22/07/2016,0.1659,0.5000,20.0000,0
1,23/07/2016,0.7820,0.5000,20.0000,0
1,24/07/2016,0.9534,0.5000,20.0000,0
1,25/07/2016,0.4757,0.5000,20.0000,0
1,26/07/2016,0.8979,0.5000,20.0000,0
1,27/07/2016,0.6717,0.5000,20.0000,0
1,28/07/2016,0.1365,0.5000,20.0000,0
1,29/07/2016,0.3341,0.5000,20.0000,0
1,30/07/2016,0.9236,0.5000,20.0000,0
1,31/07/2016,0.9314,0.5000,20.0000,0
1,01/08/2016,0.2208,0.5000,20.0000,0
1,02/08/2016,0.5305,0.5000,20.0000,0
1,03/08/2016,0.0767,0.5000,20.0000,0
1,04/08/2016,0.0234,0.5000,20.0000,0
1,05/08/2016,0.0747,0.5000,20.0000,0
1,06/08/2016,0.1932,0.5000,20.0000,0
1,07/08/2016,0.3877,0.5000,20.0000,0
1,08/08/2016,0.6245,0.5000,20.0000,0
1,09/08/2016,0.9639,0.5000,20.0000,0
1,10/08/2016,0.3894,0.5000,20.0000,0
1,11/08/2016,0.7554,0.5000,20.0000,0
1,12/08/2016,0.1127,0.5000,20.0000,0
1,13/08/2016,0.0507,0.5000,20.0000,0
1,14/08/2016,0.1467,0.5000,20.0000,0
1,15/08/2016,0.6023,0.5000,20.0000,0
1,16/08/2016,0.6373,0.5000,20.0000,0
1,17/08/2016,0.4061,0.5000,20.0000,0
1,18/08/2016,0.7055,0.5000,20.0000,0
1,19/08/2016,0.8087,0.5000,20.0000,0
1,20/08/2016,0.3951,0.5000,20.0000,0
1,21/08/2016,0.7022,0.5000,20.0000,0
1,22/08/2016,0.5691,0.5000,20.0000,0
1,23/08/2016,0.0618,0.5000,20.0000,0
1,24/08/2016,0.0168,0.5000,20.0000,0
1,25/08/2016,0.6337,0.5000,20.0000,0
1,26/08/2016,0.9026,0.5000,20.0000,0
1,27/08/2016,0.8959,0.5000,20.0000,0
1,28/08/2016,0.3918,0.5000,20.0000,0
1,29/08/2016,0.2299,0.5000,20.0000,0
1,30/08/2016,0.3504,0.5000,20.0000,0
1,31/08/2016,0.2237,0.5000,20.0000,0
1,01/09/2016,0.1627,0.5000,20.0000,0
1,02/09/2016,0.0261,0.5000,20.0000,0
1,03/09/2016,0.1491,0.5000,20.0000,0
1,04/09/2016,0.5709,0.5000,20.0000,0
1,05/09/2016,0.6423,0.5000,20.0000,0
1,06/09/2016,0.7420,0.5000,20.0000,0
1,07/09/2016,0.3159,0.5000,20.0000,0
1,08/09/2016,0.9544,0.5000,20.0000,0
1,09/09/2016,0.2499,0.5000,20.0000,0
1,10/09/2016,0.7972,0.5000,20.0000,0
1,11/09/2016,0.8601,0.5000,20.0000,0
1,12/09/2016,0.7493,0.5000,20.0000,0
1,13/09/2016,0.2183,0.5000,20.0000,0
1,14/09/2016,0.4202,0.5000,20.0000,0
1,15/09/2016,0.3033,0.5000,20.0000,0
1,16/09/2016,0.8429,0.5000,20.0000,0
1,17/09/2016,0.9677,0.5000,20.0000,0
1,18/09/2016,0.8493,0.5000,20.0000,0
1,19/09/2016,0.2459,0.5000,20.0000,0
1,20/09/2016,0.3093,0.5000,20.0000,0
1,21/09/2016,0.2233,0.5000,20.0000,0
1,22/09/2016,0.2780,0.5000,20.0000,0
1,23/09/2016,0.3690,0.5000,20.0000,0
1,24/09/2016,0.2809,0.5000,20.0000,0
1,25/09/2016,0.5318,0.5000,20.0000,0
1,26/09/2016,0.2162,0.5000,20.0000,0
1,27/09/2016,0.7234,0.5000,20.0000,0
1,28/09/2016,0.4269,0.5000,20.0000,0
1,29/09/2016,0.8016,0.5000,20.0000,0
1,30/09/2016,0.8853,0.5000,20.0000,0
1,01/10/2016,0.6590,0.5000,20.0000,0
1,02/10/2016,0.4378,0.5000,20.0000,0
1,03/10/2016,0.2028,0.5000,20.0000,0
1,04/10/2016,0.3600,0.5000,20.0000,0
1,05/10/2016,0.1360,0.5000,20.0000,0
1,06/10/2016,0.6589,0.5000,20.0000,0
1,07/10/2016,0.3691,0.5000,20.0000,0
1,08/10/2016,0.1203,0.5000,20.0000,0
1,09/10/2016,0.6945,0.5000,20.0000,0
1,10/10/2016,0.2318,0.5000,20.0000,0
1,11/10/2016,0.1337,0.5000,20.0000,0
1,12/10/2016,0.3707,0.5000,20.0000,0
1,13/10/2016,0.4880,0.5000,20.0000,0
1,14/10/2016,0.1646,0.5000,20.0000,0
1,15/10/2016,0.3996,0.5000,20.0000,0
1,16/10/2016,0.2110,0.5000,20.0000,0
1,17/10/2016,0.5988,0.5000,20.0000,0
1,18/10/2016,0.2014,0.5000,20.0000,0
1,19/10/2016,0.6206,0.5000,20.0000,0
1,20/10/2016,0.0260,0.5000,20.0000,0
1,21/10/2016,0.9973,0.5000,20.0000,0
1,22/10/2016,0.5871,0.5000,20.0000,0
1,23/10/2016,0.1815,0.5000,20.0000,0
1,24/10/2016,0.7444,0.5000,20.0000,0
1,25/10/2016,0.1154,0.5000,20.0000,0
1,26/10/2016,0.0303,0.5000,20.0000,0
1,27/10/2016,0.3755,0.5000,20.0000,0
1,28/10/2016,0.2006,0.5000,20.0000,0
1,29/10/2016,0.4400,0.5000,20.0000,0
1,30/10/2016,0.9094,0.5000,20.0000,0
1,31/10/2016,0.4842,0.5000,20.0000,0
1,01/11/2016,0.7289,0.5000,20.0000,0
1,02/11/2016,0.3895,0.5000,20.0000,0
1,03/11/2016,0.7377,0.5000,20.0000,0
1,04/11/2016,0.7220,0.5000,20.0000,0
1,05/11/2016,0.7244,0.5000,20.0000,0
1,06/11/2016,0.8869,0.5000,20.0000,0
1,07/11/2016,0.9979,0.5000,20.0000,0
1,08/11/2016,0.9630,0.5000,20.0000,0
1,09/11/2016,0.9732,0.5000,20.0000,0
1,10/11/2016,0.2934,0.5000,20.0000,0
1,11/11/2016,0.9041,0.5000,20.0000,0
1,12/11/2016,0.1950,0.5000,20.0000,0
1,13/11/2016,0.2455,0.5000,20.0000,0
1,14/11/2016,0.0004,0.5000,20.0000,0
1,15/11/2016,0.0103,0.5000,20.0000,0
1,16/11/2016,0.3601,0.5000,20.0000,0
1,17/11/2016,0.7357,0.5000,20.0000,0
1,18/11/2016,0.8973,0.5000,20.0000,0
1,19/11/2016,0.6042,0.5000,20.0000,0
1,20/11/2016,0.8153,0.5000,20.0000,0
1,21/11/2016,0.7365,0.5000,20.0000,0
1,22/11/2016,0.6540,0.5000,20.0000,0
1,23/11/2016,0.5134,0.5000,20.0000,0
1,24/11/2016,0.2903,0.5000,20.0000,0
1,25/11/2016,0.8766,0.5000,20.0000,0
1,26/11/2016,0.4584,0.5000,20.0000,0
1,27/11/2016,0.9902,0.5000,20.0000,0
1,28/11/2016,0.0980,0.5000,20.0000,0
1,29/11/2016,0.0838,0.5000,20.0000,0
1,30/11/2016,0.6875,0.5000,20.0000,0
1,01/12/2016,0.1748,0.5000,20.0000,0
1,02/12/2016,0.8105,0.5000,20.0000,0
1,03/12/2016,0.9767,0.5000,20.0000,0
1,04/12/2016,0.1572,0.5000,20.0000,0
1,05/12/2016,0.9590,0.5000,20.0000,0
1,06/12/2016,0.6780,0.5000,20.0000,0
1,07/12/2016,0.8164,0.5000,20.0000,0
1,08/12/2016,0.4213,0.5000,20.0000,0
1,09/12/2016,0.4883,0.5000,20.0000,0
1,10/12/2016,0.3910,0.5000,20.0000,0
1,11/12/2016,0.1998,0.5000,20.0000,0
1,12/12/2016,0.6945,0.5000,20.0000,0
1,13/12/2016,0.4571,0.5000,20.0000,0
1,14/12/2016,0.5877,0.5000,20.0000,0
1,15/12/2016,0.5727,0.5000,20.0000,0
1,16/12/2016,0.1727,0.5000,20.0000,0
1,17/12/2016,0.6238,0.5000,20.0000,0
1,18/12/2016,0.0116,0.5000,20.0000,0
1,19/12/2016,0.2251,0.5000,20.0000,0
1,20/12/2016,0.5806,0.5000,20.0000,0
1,21/12/2016,0.2707,0.5000,20.0000,0
1,22/12/2016,0.4502,0.5000,20.0000,0
1,23/12/2016,0.1263,0.5000,20.0000,0
1,24/12/2016,0.5218,0.5000,20.0000,0
1,25/12/2016,0.0142,0.5000,20.0000,0
1,26/12/2016,0.1007,0.5000,20.0000,0
1,27/12/2016,0.3677,0.5000,20.0000,0
1,28/12/2016,0.9555,0.5000,20.0000,0
1,29/12/2016,0.7694,0.5000,20.0000,0
1,30/12/2016,0.6028,0.5000,20.0000,0
1,31/12/2016,0.6232,0.5000,20.0000,0
1,01/01/2017,0.7337,0.5000,20.0000,0
1,02/01/2017,0.4152,0.5000,20.0000,0
1,03/01/2017,0.9220,0.5000,20.0000,0
1,04/01/2017,0.1705,0.5000,20.0000,0
1,05/01/2017,0.4602,0.5000,20.0000,0
1,06/01/2017,0.8124,0.5000,20.0000,0
1,07/01/2017,0.9869,0.5000,20.0000,0
1,08/01/2017,0.0250,0.5000,20.0000,0
1,09/01/2017,0.5357,0.5000,20.0000,0
1,10/01/2017,0.0837,0.5000,20.0000,0
1,11/01/2017,0.6003,0.5000,20.0000,0
1,12/01/2017,0.0845,0.5000,20.0000,0
1,13/01/2017,0.4958,0.5000,20.0000,0
1,14/01/2017,0.7622,0.5000,20.0000,0
1,15/01/2017,0.8053,0.5000,20.0000,0
1,16/01/2017,0.3595,0.5000,20.0000,0
1,17/01/2017,0.0923,0.5000,20.0000,0
1,18/01/2017,0.5538,0.5000,20.0000,0
1,19/01/2017,0.9542,0.5000,20.0000,0
1,20/01/2017,0.0873,0.5000,20.0000,0
1,21/01/2017,0.9164,0.5000,20.0000,0
1,22/01/2017,0.3110,0.5000,20.0000,0
1,23/01/2017,0.5214,0.5000,20.0000,0
1,24/01/2017,0.0575,0.5000,20.0000,0
1,25/01/2017,0.2379,0.5000,20.0000,0
1,26/01/2017,0.3760,0.5000,20.0000,0
1,27/01/2017,0.7282,0.5000,20.0000,0
1,28/01/2017,0.8800,0.5000,20.0000,0
1,29/01/2017,0.2610,0.5000,20.0000,0
1,30/01/2017,0.3003,0.5000,20.0000,0
1,31/01/2017,0.1375,0.5000,20.0000,0
1,01/02/2017,0.5196,0.5000,20.0000,0
1,02/02/2017,0.0003,0.5000,20.0000,0
1,03/02/2017,0.0653,0.5000,20.0000,0
1,04/02/2017,0.3927,0.5000,20.0000,0
1,05/02/2017,0.6258,0.5000,20.0000,0
1,06/02/2017,0.4289,0.5000,20.0000,0
1,07/02/2017,0.5659,0.5000,20.0000,0
1,08/02/2017,0.2580,0.5000,20.0000,0
1,09/02/2017,0.3990,0.5000,20.0000,0
1,10/02/2017,0.6668,0.5000,20.0000,0
1,11/02/2017,0.4211,0.5000,20.0000,0
1,12/02/2017,0.2094,0.5000,20.0000,0
1,13/02/2017,0.7639,0.5000,20.0000,0
1,14/02/2017,0.9065,0.5000,20.0000,0
1,15/02/2017,0.6750,0.5000,20.0000,0
1,16/02/2017,0.9614,0.5000,20.0000,0
1,17/02/2017,0.2043,0.5000,20.0000,0
1,18/02/2017,0.8237,0.5000,20.0000,0
1,19/02/2017,0.1664,0.5000,20.0000,0
1,20/02/2017,0.0746,0.5000,20.0000,0
1,21/02/2017,0.7980,0.5000,20.0000,0
1,22/02/2017,0.5357,0.5000,20.0000,0
1,23/02/2017,0.5767,0.5000,20.0000,0
1,24/02/2017,0.7334,0.5000,20.0000,0
1,25/02/2017,0.4528,0.5000,20.0000,0
1,26/02/2017,0.4039,0.5000,20.0000,0
1,27/02/2017,0.2517,0.5000,20.0000,0
1,28/02/2017,0.8019,0.5000,20.0000,0
1,01/03/2017,0.9241,0.5000,20.0000,0
1,02/03/2017,0.1693,0.5000,20.0000,0
1,03/03/2017,0.7067,0.5000,20.0000,0
1,04/03/2017,0.5098,0.5000,20.0000,0
1,05/03/2017,0.5542,0.5000,20.0000,0
1,06/03/2017,0.6067,0.5000,20.0000,0
1,07/03/2017,0.1151,0.5000,20.0000,0
1,08/03/2017,0.8861,0.5000,20.0000,0
1,09/03/2017,0.1685,0.5000,20.0000,0
1,10/03/2017,0.3939,0.5000,20.0000,0
1,11/03/2017,0.2417,0.5000,20.0000,0
1,12/03/2017,0.8662,0.5000,20.0000,0
1,13/03/2017,0.7867,0.5000,20.0000,0
1,14/03/2017,0.3124,0.5000,20.0000,0
1,15/03/2017,0.9726,0.5000,20.0000,0
1,16/03/2017,0.9169,0.5000,20.0000,0
1,17/03/2017,0.5250,0.5000,20.0000,0
1,18/03/2017,0.0692,0.5000,20.0000,0
1,19/03/2017,0.7150,0.5000,20.0000,0
1,20/03/2017,0.2065,0.5000,20.0000,0
1,21/03/2017,0.7907,0.5000,20.0000,0
1,22/03/2017,0.3654,0.5000,20.0000,0
1,23/03/2017,0.8971,0.5000,20.0000,0
1,24/03/2017,0.7813,0.5000,20.0000,0
1,25/03/2017,0.9341,0.5000,20.0000,0
1,26/03/2017,0.5497,0.5000,20.0000,0
1,27/03/2017,0.3746,0.5000,20.0000,0
1,28/03/2017,0.4202,0.5000,20.0000,0
1,29/03/2017,0.3935,0.5000,20.0000,0
1,30/03/2017,0.9086,0.5000,20.0000,0
1,31/03/2017,0.5459,0.5000,20.0000,0
1,01/04/2017,0.4687,0.5000,20.0000,0
1,02/04/2017,0.1806,0.5000,20.0000,0
1,03/04/2017,0.0809,0.5000,20.0000,0
1,04/04/2017,0.8766,0.5000,20.0000,0
1,05/04/2017,0.5234,0.5000,20.0000,0
1,06/04/2017,0.8949,0.5000,20.0000,0
1,07/04/2017,0.4048,0.5000,20.0000,0
1,08/04/2017,0.4427,0.5000,20.0000,0
1,09/04/2017,0.9457,0.5000,20.0000,0
1,10/04/2017,0.6273,0.5000,20.0000,0
1,11/04/2017,0.3892,0.5000,20.0000,0
1,12/04/2017,0.6383,0.5000,20.0000,0
1,13/04/2017,0.3022,0.5000,20.0000,0
1,14/04/2017,0.5321,0.5000,20.0000,0
1,15/04/2017,0.0077,0.5000,20.0000,0
1,16/04/2017,0.6521,0.5000,20.0000,0
1,17/04/2017,0.3981,0.5000,20.0000,0
1,18/04/2017,0.7484,0.5000,20.0000,0
1,19/04/2017,0.0319,0.5000,20.0000,0
1,20/04/2017,0.7640,0.5000,20.0000,0
1,21/04/2017,0.0688,0.5000,20.0000,0
1,22/04/2017,0.3224,0.5000,20.0000,0
1,23/04/2017,0.9097,0.5000,20.0000,0
1,24/04/2017,0.7930,0.5000,20.0000,0
1,25/04/2017,0.3084,0.5000,20.0000,0
1,26/04/2017,0.0502,0.5000,20.0000,0
1,27/04/2017,0.2032,0.5000,20.0000,0
1,28/04/2017,0.3997,0.5000,20.0000,0
1,29/04/2017,0.5780,0.5000,20.0000,0
1,30/04/2017,0.9111,0.5000,20.0000,0
1,01/05/2017,0.8296,0.5000,20.0000,0
1,02/05/2017,0.9508,0.5000,20.0000,0
1,03/05/2017,0.5769,0.5000,20.0000,0
1,04/05/2017,0.1929,0.5000,20.0000,0
1,05/05/2017,0.7130,0.5000,20.0000,0
1,06/05/2017,0.9160,0.5000,20.0000,0
1,07/05/2017,0.6999,0.5000,20.0000,0
1,08/05/2017,0.4747,0.5000,20.0000,0
1,09/05/2017,0.8883,0.5000,20.0000,0
1,10/05/2017,0.4832,0.5000,20.0000,0
1,11/05/2017,0.6331,0.5000,20.0000,0
1,12/05/2017,0.2764,0.5000,20.0000,0
1,13/05/2017,0.6434,0.5000,20.0000,0
1,14/05/2017,0.6883,0.5000,20.0000,0
1,15/05/2017,0.9014,0.5000,20.0000,0
1,16/05/2017,0.3243,0.5000,20.0000,0
1,17/05/2017,0.1643,0.5000,20.0000,0
1,18/05/2017,0.8121,0.5000,20.0000,0
1,19/05/2017,0.2130,0.5000,20.0000,0
1,20/05/2017,0.1696,0.5000,20.0000,0
1,21/05/2017,0.7844,0.5000,20.0000,0
1,22/05/2017,0.7248,0.5000,20.0000,0
1,23/05/2017,0.3274,0.5000,20.0000,0
1,24/05/2017,0.6205,0.5000,20.0000,0
1,25/05/2017,0.4529,0.5000,20.0000,0
1,26/05/2017,0.7313,0.5000,20.0000,0
1,27/05/2017,0.1812,0.5000,20.0000,0
1,28/05/2017,0.1621,0.5000,20.0000,0
1,29/05/2017,0.6923,0.5000,20.0000,0
1,30/05/2017,0.6015,0.5000,20.0000,0
1,31/05/2017,0.5948,0.5000,20.0000,0
1,01/06/2017,0.9413,0.5000,20.0000,0
1,02/06/2017,0.3330,0.5000,20.0000,0
1,03/06/2017,0.4439,0.5000,20.0000,0
1,04/06/2017,0.6111,0.5000,20.0000,0
1,05/06/2017,0.6840,0.5000,20.0000,0
1,06/06/2017,0.1546,0.5000,20.0000,0
1,07/06/2017,0.8551,0.5000,20.0000,0
1,08/06/2017,0.1716,0.5000,20.0000,0
1,09/06/2017,0.4166,0.5000,20.0000,0
1,10/06/2017,0.4405,0.5000,20.0000,0
1,11/06/2017,0.7921,0.5000,20.0000,0
1,12/06/2017,0.9817,0.5000,20.0000,0
1,13/06/2017,0.9830,0.5000,20.0000,0
1,14/06/2017,0.1769,0.5000,20.0000,0
1,15/06/2017,0.5854,0.5000,20.0000,0
1,16/06/2017,0.2912,0.5000,20.0000,0
1,17/06/2017,0.1567,0.5000,20.0000,0
1,18/06/2017,0.5159,0.5000,20.0000,0
1,19/06/2017,0.7916,0.5000,20.0000,0
