ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24,WQ_25
11,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
12,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
13,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
14,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
15,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
16,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
17,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
18,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
19,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
20,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
21,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
22,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
23,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
24,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
25,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
26,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
27,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
28,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
29,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
30,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
31,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
32,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
33,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
34,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
35,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
36,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
37,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
38,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
39,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
40,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
41,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
42,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
43,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
44,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
45,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
46,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
47,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
48,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
49,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
50,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
51,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
52,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
53,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
54,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
55,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
56,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
57,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
58,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
59,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
60,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
61,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
62,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
63,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
64,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
65,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
66,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
67,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
68,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
69,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
70,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
71,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
72,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
73,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
74,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
75,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
76,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
77,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
78,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
79,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
80,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
81,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
82,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
83,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
84,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
85,0.7300,0.0000,0.0000,26.8320,18.9522,0.0000,0.0000,2.1795,0.9341,246.2459,25.6149,0.9448,1.3006,0.4833,0.0483,162.8812,86.7203,5.5228,14.2124,-0.0220,-0.0275,244.3218,12.8864,-0.0055,4.3360,0.1856,0.1392,0.3713,2.5525,1.3923,0.0280
