ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24,WQ_25
11,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
12,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
13,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
14,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
15,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
16,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
17,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
18,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
19,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
20,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
21,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
22,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
23,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
24,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
25,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
26,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
27,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
28,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
29,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
30,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
31,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
32,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
33,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
34,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
35,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
36,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
37,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
38,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
39,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
40,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
41,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
42,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
43,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
44,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
45,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
46,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
47,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
48,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
49,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
50,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
51,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
52,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
53,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
54,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
55,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
56,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
57,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
58,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
59,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
60,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
61,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
62,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
63,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
64,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
65,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
66,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
67,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
68,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
69,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
70,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
71,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
72,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
73,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
74,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
75,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
76,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
77,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
78,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
79,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
80,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
81,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
82,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
83,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
84,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
85,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
86,0.9300,0.0000,0.0000,35.4919,24.0102,0.0000,0.0000,1.5291,0.6553,209.0858,6.7996,1.3670,0.8967,0.2530,0.0253,66.6667,62.6667,4.8100,10.9153,0.0449,0.0561,100.0000,11.2233,0.0112,3.1333,0.3778,0.2834,0.7557,5.1953,2.8338,0.0570
